Instrument,Date,Close,Open,High,Low,Change,Pct_Chg,Volume,AMount,Turnover_rate
000300.SH,2022-03-01,4619.69,4597.85,4623.43,4583.92,38.04,0.83,1231390.0,26043100.0,0.44
000300.SH,2022-03-02,4578.6,4594.02,4594.02,4558.44,-41.09,-0.89,1132980.0,21530000.0,0.41
000300.SH,2022-03-03,4551.63,4595.02,4599.4,4544.43,-26.97,-0.59,1382860.0,24270200.0,0.49
000300.SH,2022-03-04,4496.43,4513.36,4539.39,4481.49,-55.2,-1.21,1272670.0,24997000.0,0.46
000300.SH,2022-03-07,4352.78,4462.52,4462.52,4338.3,-143.65,-3.19,1621980.0,30689900.0,0.58
000300.SH,2022-03-08,4265.39,4361.64,4383.65,4252.54,-87.39,-2.01,1678630.0,31517700.0,0.6
000300.SH,2022-03-09,4226.35,4280.98,4304.48,4068.19,-39.04,-0.92,1942330.0,34100900.0,0.69
000300.SH,2022-03-10,4292.84,4326.2,4335.67,4288.51,66.49,1.57,1452660.0,30163600.0,0.52
000300.SH,2022-03-11,4306.52,4231.2,4316.04,4176.45,13.68,0.32,1524000.0,29500900.0,0.55
000300.SH,2022-03-14,4174.76,4248.15,4280.36,4174.76,-131.76,-3.06,1301870.0,26069200.0,0.47
000300.SH,2022-03-15,3983.81,4125.49,4163.42,3983.81,-190.95,-4.57,2025250.0,34698900.0,0.72
000300.SH,2022-03-16,4156.08,4053.1,4168.59,3942.86,172.27,4.32,1960220.0,37888400.0,0.7
000300.SH,2022-03-17,4237.7,4237.67,4302.74,4217.8,81.61,1.96,1794070.0,38503900.0,0.64
000300.SH,2022-03-18,4265.9,4218.47,4283.37,4194.94,28.21,0.67,1494580.0,27579100.0,0.53
000300.SH,2022-03-21,4258.75,4280.14,4287.82,4223.02,-7.16,-0.17,1270360.0,25121500.0,0.45
000300.SH,2022-03-22,4255.3,4252.57,4283.33,4236.69,-3.45,-0.08,1263820.0,22621400.0,0.45
000300.SH,2022-03-23,4276.52,4269.61,4287.58,4241.96,21.22,0.5,1170890.0,22639100.0,0.42
000300.SH,2022-03-24,4251.31,4249.53,4273.96,4216.85,-25.21,-0.59,1089180.0,21959400.0,0.39
000300.SH,2022-03-25,4174.57,4249.07,4254.84,4173.93,-76.73,-1.8,1088080.0,21701300.0,0.39
000300.SH,2022-03-28,4148.47,4128.84,4174.12,4091.3,-26.11,-0.63,1184490.0,21346900.0,0.42
000300.SH,2022-03-29,4134.14,4155.42,4177.21,4124.72,-14.32,-0.35,1002670.0,19946400.0,0.36
000300.SH,2022-03-30,4254.1,4162.17,4254.1,4160.74,119.95,2.9,1383460.0,26886900.0,0.49
000300.SH,2022-03-31,4222.6,4234.72,4247.36,4214.54,-31.5,-0.74,1340290.0,23887700.0,0.48
000300.SH,2022-04-01,4276.16,4198.82,4290.67,4190.08,53.56,1.27,1338030.0,24475900.0,0.48
000300.SH,2022-04-06,4263.84,4258.83,4277.52,4236.73,-12.32,-0.29,1590620.0,25369100.0,0.57
000300.SH,2022-04-07,4209.1,4240.02,4278.11,4205.74,-54.74,-1.28,1348800.0,21699600.0,0.48
000300.SH,2022-04-08,4230.77,4213.21,4237.81,4175.53,21.67,0.51,1428440.0,22908200.0,0.51
000300.SH,2022-04-11,4100.07,4203.79,4203.79,4089.09,-130.7,-3.09,1481970.0,26522500.0,0.53
000300.SH,2022-04-12,4179.97,4102.97,4179.97,4075.8,79.9,1.95,1442860.0,25283000.0,0.52
000300.SH,2022-04-13,4139.74,4154.41,4194.04,4139.74,-40.24,-0.96,1250970.0,22128100.0,0.45
000300.SH,2022-04-14,4191.57,4172.64,4217.06,4155.55,51.83,1.25,1247910.0,24599400.0,0.45
000300.SH,2022-04-15,4188.75,4162.37,4211.32,4152.97,-2.82,-0.07,1247620.0,22623000.0,0.45
000300.SH,2022-04-18,4166.38,4152.93,4171.74,4119.99,-22.36,-0.53,1175050.0,21285500.0,0.42
000300.SH,2022-04-19,4134.9,4161.93,4186.94,4115.42,-31.48,-0.76,1102170.0,20857100.0,0.39
000300.SH,2022-04-20,4070.79,4130.54,4136.17,4060.5,-64.11,-1.55,1173320.0,21653700.0,0.42
000300.SH,2022-04-21,3995.83,4048.73,4086.44,3978.37,-74.96,-1.84,1327840.0,22702700.0,0.47
000300.SH,2022-04-22,4013.25,3967.2,4037.08,3953.72,17.42,0.44,1221020.0,20637200.0,0.44
000300.SH,2022-04-25,3814.91,3933.45,3958.21,3814.91,-198.34,-4.94,1683640.0,27288900.0,0.6
000300.SH,2022-04-26,3784.12,3822.49,3871.85,3773.9,-30.79,-0.81,1575780.0,25962600.0,0.56
000300.SH,2022-04-27,3895.54,3758.08,3895.73,3757.09,111.42,2.94,1727340.0,29692400.0,0.62
000300.SH,2022-04-28,3921.11,3883.42,3943.43,3873.58,25.57,0.66,1530570.0,26850200.0,0.55
000300.SH,2022-04-29,4016.24,3939.62,4017.43,3898.57,95.13,2.43,1794580.0,32141500.0,0.64
000300.SH,2022-05-05,4010.21,3995.35,4039.7,3988.93,-6.03,-0.15,1541710.0,29053800.0,0.55
000300.SH,2022-05-06,3908.82,3928.85,3947.24,3902.05,-101.4,-2.53,1230060.0,21482500.0,0.44
000300.SH,2022-05-09,3877.44,3883.95,3914.11,3854.94,-31.38,-0.8,929367.0,17175600.0,0.33
000300.SH,2022-05-10,3919.87,3820.63,3932.68,3808.57,42.43,1.09,1364170.0,23906000.0,0.49
000300.SH,2022-05-11,3976.42,3917.93,4033.3,3916.52,56.55,1.44,1656320.0,30929500.0,0.59
000300.SH,2022-05-12,3958.74,3949.95,3985.93,3935.59,-17.68,-0.44,1133760.0,20202900.0,0.4
000300.SH,2022-05-13,3988.6,3983.82,4003.85,3957.14,29.86,0.75,1099680.0,19572700.0,0.39
000300.SH,2022-05-16,3956.54,4015.0,4018.03,3947.75,-32.06,-0.8,1124250.0,19971800.0,0.4
000300.SH,2022-05-17,4005.89,3961.76,4005.89,3955.1,49.36,1.25,1096610.0,21011800.0,0.39
000300.SH,2022-05-18,3991.91,4015.01,4017.34,3964.75,-13.99,-0.35,1080740.0,20180100.0,0.38
000300.SH,2022-05-19,3999.6,3938.3,3999.6,3933.75,7.69,0.19,1162930.0,21020700.0,0.41
000300.SH,2022-05-20,4077.6,4020.82,4077.6,4020.82,78.0,1.95,1470690.0,26560900.0,0.52
000300.SH,2022-05-23,4053.98,4080.97,4080.97,4029.08,-23.62,-0.58,1304780.0,22598200.0,0.46
000300.SH,2022-05-24,3959.15,4052.87,4055.78,3959.15,-94.83,-2.34,1455540.0,24771300.0,0.52
000300.SH,2022-05-25,3983.18,3959.77,3983.62,3946.81,24.02,0.61,1077340.0,18870100.0,0.38
000300.SH,2022-05-26,3993.04,3987.68,4015.75,3938.24,9.87,0.25,1262640.0,21698700.0,0.45
000300.SH,2022-05-27,4001.3,4022.71,4051.14,3983.38,8.25,0.21,1127690.0,20694400.0,0.4
000300.SH,2022-05-30,4029.02,4020.86,4040.82,4003.38,27.72,0.69,1111520.0,21114500.0,0.4
000300.SH,2022-05-31,4091.52,4031.76,4096.2,4020.38,62.5,1.55,1354160.0,26777000.0,0.48
000300.SH,2022-06-01,4083.18,4086.62,4094.9,4058.85,-8.34,-0.2,1148510.0,22541600.0,0.41
000300.SH,2022-06-02,4089.57,4064.0,4091.15,4057.91,6.39,0.16,1138940.0,22265800.0,0.4
000300.SH,2022-06-06,4166.09,4090.53,4166.62,4063.91,76.52,1.87,1678710.0,32407600.0,0.6
000300.SH,2022-06-07,4179.13,4165.69,4198.09,4155.17,13.04,0.31,1429930.0,28573400.0,0.51
000300.SH,2022-06-08,4219.81,4187.15,4224.81,4158.03,40.68,0.97,1573740.0,31948000.0,0.56
000300.SH,2022-06-09,4175.67,4211.72,4227.45,4160.88,-44.14,-1.05,1684490.0,28517300.0,0.6
000300.SH,2022-06-10,4238.99,4145.65,4241.35,4140.22,63.32,1.52,1847960.0,32409100.0,0.66
000300.SH,2022-06-13,4189.35,4194.46,4218.23,4156.71,-49.64,-1.17,1684760.0,33658600.0,0.6
000300.SH,2022-06-14,4222.31,4143.22,4224.09,4102.93,32.96,0.79,1713860.0,33541900.0,0.61
000300.SH,2022-06-15,4278.22,4228.29,4348.42,4228.29,55.91,1.32,2570470.0,45976700.0,0.92
000300.SH,2022-06-16,4250.06,4282.08,4302.92,4241.08,-28.16,-0.66,1840740.0,33723600.0,0.66
000300.SH,2022-06-17,4309.04,4219.23,4318.77,4218.68,58.98,1.39,1586490.0,34667600.0,0.57
000300.SH,2022-06-20,4330.43,4322.83,4368.36,4297.89,21.39,0.5,1656660.0,35956900.0,0.59
000300.SH,2022-06-21,4325.57,4327.92,4357.34,4287.14,-4.87,-0.11,1646680.0,31716300.0,0.59
000300.SH,2022-06-22,4270.62,4331.9,4333.18,4269.25,-54.94,-1.27,1585660.0,29865600.0,0.57
000300.SH,2022-06-23,4343.88,4277.96,4343.88,4260.9,73.26,1.72,1708820.0,32714500.0,0.61
000300.SH,2022-06-24,4394.77,4354.55,4400.69,4346.12,50.89,1.17,1689720.0,35605500.0,0.61
000300.SH,2022-06-27,4444.26,4414.33,4472.69,4414.33,49.49,1.13,1773860.0,38143300.0,0.64
000300.SH,2022-06-28,4490.52,4442.58,4497.89,4407.35,46.25,1.04,1747560.0,36168600.0,0.62
000300.SH,2022-06-29,4421.36,4472.73,4503.13,4414.0,-69.16,-1.54,1872770.0,39592600.0,0.67
000300.SH,2022-06-30,4485.01,4418.07,4515.0,4418.07,63.65,1.44,1566660.0,35434400.0,0.56
000300.SH,2022-07-01,4466.72,4489.52,4500.99,4449.29,-18.29,-0.41,1447800.0,31849200.0,0.52
000300.SH,2022-07-04,4496.03,4447.22,4496.03,4427.82,29.31,0.66,1463460.0,35696900.0,0.52
000300.SH,2022-07-05,4489.54,4505.46,4530.32,4439.45,-6.49,-0.14,1549620.0,36189200.0,0.55
000300.SH,2022-07-06,4423.97,4475.48,4484.36,4393.42,-65.57,-1.46,1498000.0,34467300.0,0.53
000300.SH,2022-07-07,4443.47,4425.28,4457.34,4391.19,19.5,0.44,1326610.0,32813300.0,0.47
000300.SH,2022-07-08,4428.78,4468.06,4479.49,4426.89,-14.69,-0.33,1231960.0,30403100.0,0.44
000300.SH,2022-07-11,4354.62,4406.15,4406.15,4330.58,-74.16,-1.67,1344490.0,29919500.0,0.48
000300.SH,2022-07-12,4313.62,4352.65,4370.34,4296.62,-41.0,-0.94,1301880.0,29107200.0,0.46
000300.SH,2022-07-13,4321.46,4313.36,4341.47,4284.94,7.84,0.18,1311130.0,28607600.0,0.47
000300.SH,2022-07-14,4322.07,4308.82,4352.1,4292.76,0.61,0.01,1452510.0,30157000.0,0.52
000300.SH,2022-07-15,4248.53,4299.47,4344.86,4248.53,-73.55,-1.7,1502140.0,31679300.0,0.54
000300.SH,2022-07-18,4292.59,4262.15,4300.78,4217.51,44.06,1.04,1226010.0,28105500.0,0.44
000300.SH,2022-07-19,4269.34,4288.44,4288.44,4238.82,-23.25,-0.54,1038060.0,23111800.0,0.37
000300.SH,2022-07-20,4283.8,4291.28,4303.37,4269.97,14.46,0.34,944901.0,21230200.0,0.34
000300.SH,2022-07-21,4236.06,4270.36,4283.15,4236.05,-47.74,-1.11,1171560.0,23922800.0,0.42
000300.SH,2022-07-22,4238.23,4251.79,4275.47,4207.31,2.18,0.05,1038410.0,22429500.0,0.37
000300.SH,2022-07-25,4212.64,4233.93,4234.84,4201.92,-25.59,-0.6,836367.0,18813600.0,0.3
000300.SH,2022-07-26,4245.98,4220.09,4259.99,4214.53,33.33,0.79,858233.0,19760100.0,0.31
000300.SH,2022-07-27,4225.04,4236.15,4242.1,4217.28,-20.94,-0.49,789049.0,19424500.0,0.28
000300.SH,2022-07-28,4225.67,4242.27,4267.92,4223.03,0.64,0.02,1075320.0,24387100.0,0.38
000300.SH,2022-07-29,4170.1,4226.42,4243.51,4160.87,-55.57,-1.32,1141790.0,25319900.0,0.41
000300.SH,2022-08-01,4188.68,4160.65,4196.57,4129.45,18.58,0.45,1077490.0,25112500.0,0.38
000300.SH,2022-08-02,4107.02,4144.38,4144.38,4071.43,-81.65,-1.95,1422240.0,28101400.0,0.51
000300.SH,2022-08-03,4066.98,4114.83,4150.98,4058.18,-40.05,-0.98,1166660.0,26869600.0,0.42
000300.SH,2022-08-04,4101.54,4089.44,4108.16,4064.66,34.56,0.85,895326.0,21689900.0,0.32
000300.SH,2022-08-05,4156.91,4109.63,4159.48,4097.86,55.37,1.35,1025710.0,24732600.0,0.37
000300.SH,2022-08-08,4148.07,4142.11,4155.73,4135.08,-8.84,-0.21,902081.0,22408100.0,0.32
000300.SH,2022-08-09,4156.29,4143.67,4161.81,4131.43,8.22,0.2,841370.0,21422400.0,0.3
000300.SH,2022-08-10,4109.74,4149.21,4160.79,4092.55,-46.55,-1.12,855658.0,21744700.0,0.3
000300.SH,2022-08-11,4193.54,4130.74,4193.81,4116.06,83.81,2.04,1213850.0,26963100.0,0.43
000300.SH,2022-08-12,4191.15,4185.42,4202.47,4175.05,-2.39,-0.06,1068080.0,21920800.0,0.38
000300.SH,2022-08-15,4185.68,4180.0,4219.92,4174.3,-5.47,-0.13,1058980.0,24554000.0,0.38
000300.SH,2022-08-16,4177.84,4190.53,4208.8,4170.52,-7.84,-0.19,939061.0,23381900.0,0.33
000300.SH,2022-08-17,4216.96,4182.57,4222.79,4155.17,39.12,0.94,1128650.0,25204400.0,0.4
000300.SH,2022-08-18,4180.1,4205.79,4211.91,4173.54,-36.86,-0.87,1010530.0,23311600.0,0.36
000300.SH,2022-08-19,4151.07,4174.55,4185.66,4151.07,-29.03,-0.69,1174030.0,26249400.0,0.42
000300.SH,2022-08-22,4181.4,4135.16,4183.65,4134.2,30.32,0.73,1124430.0,25974700.0,0.4
000300.SH,2022-08-23,4161.08,4175.53,4187.39,4147.41,-20.31,-0.49,1031540.0,23910100.0,0.37
000300.SH,2022-08-24,4082.42,4168.58,4174.16,4079.09,-78.66,-1.89,1190700.0,26284400.0,0.42
000300.SH,2022-08-25,4116.24,4093.29,4119.62,4058.75,33.82,0.83,1113210.0,24215000.0,0.39
000300.SH,2022-08-26,4107.55,4127.81,4139.79,4102.68,-8.69,-0.21,990005.0,22551900.0,0.35
000300.SH,2022-08-29,4089.52,4063.88,4092.95,4059.6,-18.02,-0.44,943544.0,20308600.0,0.33
000300.SH,2022-08-30,4075.79,4088.53,4093.14,4048.52,-13.73,-0.34,933017.0,19264900.0,0.33
000300.SH,2022-08-31,4078.84,4057.14,4112.85,4046.62,3.05,0.07,1324500.0,29297500.0,0.46
000300.SH,2022-09-01,4043.74,4066.19,4090.89,4041.13,-35.1,-0.86,973871.0,21089800.0,0.34
000300.SH,2022-09-02,4023.61,4054.84,4056.18,4004.91,-20.13,-0.5,867893.0,18446800.0,0.3
000300.SH,2022-09-05,4015.43,4010.41,4017.0,3982.74,-8.19,-0.2,937671.0,20111900.0,0.33
000300.SH,2022-09-06,4052.28,4024.47,4054.0,4009.58,36.85,0.92,1135060.0,23592200.0,0.4
000300.SH,2022-09-07,4054.98,4032.72,4067.54,4028.37,2.7,0.07,1076780.0,21514700.0,0.38
000300.SH,2022-09-08,4037.68,4059.17,4067.76,4036.02,-17.3,-0.43,1008860.0,18688900.0,0.35
000300.SH,2022-09-09,4093.79,4050.59,4099.01,4042.25,56.1,1.39,1184270.0,22144300.0,0.41
000300.SH,2022-09-13,4111.11,4112.01,4128.11,4097.14,17.33,0.42,1117900.0,21852100.0,0.39
000300.SH,2022-09-14,4065.36,4058.04,4089.06,4047.92,-45.76,-1.11,907937.0,18548500.0,0.32
000300.SH,2022-09-15,4027.12,4078.65,4088.81,3998.86,-38.24,-0.94,1239510.0,25436800.0,0.43
000300.SH,2022-09-16,3932.68,4013.58,4019.41,3932.68,-94.44,-2.35,1371940.0,24125200.0,0.48
000300.SH,2022-09-19,3928.0,3928.42,3953.65,3910.31,-4.68,-0.12,977196.0,18357400.0,0.34
000300.SH,2022-09-20,3932.84,3945.65,3957.55,3921.69,4.84,0.12,848241.0,17924800.0,0.3
000300.SH,2022-09-21,3903.73,3921.32,3924.39,3884.23,-29.1,-0.74,864584.0,16893900.0,0.3
000300.SH,2022-09-22,3869.34,3875.18,3900.27,3860.23,-34.39,-0.88,809469.0,16113400.0,0.28
000300.SH,2022-09-23,3856.02,3865.1,3888.4,3829.69,-13.32,-0.34,943425.0,17290500.0,0.33
000300.SH,2022-09-26,3836.68,3829.6,3893.32,3827.95,-19.34,-0.5,1045260.0,19290600.0,0.37
000300.SH,2022-09-27,3892.3,3844.07,3893.03,3827.93,55.62,1.45,888602.0,18595500.0,0.31
000300.SH,2022-09-28,3828.71,3879.44,3879.44,3828.05,-63.59,-1.63,865922.0,17243800.0,0.3
000300.SH,2022-09-29,3827.14,3864.32,3873.18,3808.65,-1.57,-0.04,856541.0,17163600.0,0.3
000300.SH,2022-09-30,3804.89,3833.35,3848.6,3801.28,-22.26,-0.58,785600.0,15869300.0,0.27
000300.SH,2022-10-10,3720.94,3806.56,3807.46,3715.71,-83.95,-2.21,1026480.0,19463600.0,0.36
000300.SH,2022-10-11,3727.69,3732.02,3739.81,3706.06,6.75,0.18,839446.0,16680000.0,0.29
000300.SH,2022-10-12,3784.31,3722.87,3784.31,3661.53,56.62,1.52,1080890.0,21093100.0,0.38
000300.SH,2022-10-13,3752.67,3756.42,3783.6,3749.64,-31.63,-0.84,990189.0,19836900.0,0.35
000300.SH,2022-10-14,3842.47,3783.32,3863.23,3780.84,89.8,2.39,1162420.0,25655100.0,0.41
000300.SH,2022-10-17,3846.41,3822.24,3849.62,3809.12,3.94,0.1,1041920.0,22048900.0,0.36
000300.SH,2022-10-18,3838.27,3865.83,3870.22,3831.17,-8.15,-0.21,883469.0,18655600.0,0.31
000300.SH,2022-10-19,3776.53,3827.47,3840.49,3776.53,-61.73,-1.61,815748.0,18673600.0,0.28
000300.SH,2022-10-20,3754.93,3746.58,3804.25,3726.79,-21.61,-0.57,902909.0,20378200.0,0.31
000300.SH,2022-10-21,3742.89,3753.89,3768.69,3724.69,-12.03,-0.32,987500.0,18068600.0,0.34
000300.SH,2022-10-24,3633.37,3727.92,3762.16,3619.99,-109.52,-2.93,1300570.0,25945100.0,0.45
000300.SH,2022-10-25,3627.45,3621.94,3670.73,3594.7,-5.92,-0.16,1109540.0,21930300.0,0.39
000300.SH,2022-10-26,3656.9,3633.31,3700.88,3633.31,29.45,0.81,1213020.0,24245400.0,0.42
000300.SH,2022-10-27,3631.14,3667.66,3685.08,3631.06,-25.76,-0.7,1179990.0,25747300.0,0.41
000300.SH,2022-10-28,3541.33,3605.16,3618.86,3533.5,-89.82,-2.47,1187720.0,24581600.0,0.41
000300.SH,2022-10-31,3508.7,3504.51,3553.39,3495.95,-32.63,-0.92,1384660.0,25657500.0,0.48
000300.SH,2022-11-01,3634.17,3519.82,3634.17,3517.62,125.47,3.58,1492870.0,29509000.0,0.52
000300.SH,2022-11-02,3677.81,3620.37,3703.47,3610.8,43.63,1.2,1415930.0,29164800.0,0.49
000300.SH,2022-11-03,3647.9,3645.06,3670.16,3628.5,-29.91,-0.81,1105660.0,21537900.0,0.38
000300.SH,2022-11-04,3767.17,3646.77,3782.88,3646.77,119.28,3.27,1497350.0,31114500.0,0.52
000300.SH,2022-11-07,3775.3,3754.52,3792.79,3746.37,8.12,0.22,1298260.0,25119600.0,0.45
000300.SH,2022-11-08,3749.33,3773.66,3779.12,3723.34,-25.97,-0.69,990164.0,19335100.0,0.34
000300.SH,2022-11-09,3714.27,3750.78,3760.41,3711.27,-35.05,-0.93,894345.0,17203000.0,0.31
000300.SH,2022-11-10,3685.69,3685.83,3701.53,3665.06,-28.58,-0.77,1035090.0,18315500.0,0.36
000300.SH,2022-11-11,3788.44,3787.76,3828.9,3747.09,102.75,2.79,1896860.0,34447100.0,0.66
000300.SH,2022-11-14,3794.02,3818.14,3848.41,3781.78,5.58,0.15,1696650.0,31553700.0,0.59
000300.SH,2022-11-15,3865.97,3788.93,3871.64,3775.5,71.96,1.9,1515160.0,29626800.0,0.53
000300.SH,2022-11-16,3834.39,3860.81,3877.68,3829.31,-31.58,-0.82,1206110.0,23584500.0,0.42
000300.SH,2022-11-17,3818.66,3821.27,3821.74,3776.57,-15.73,-0.41,1059410.0,21954100.0,0.37
000300.SH,2022-11-18,3801.57,3823.82,3840.3,3801.57,-17.1,-0.45,1150790.0,22427600.0,0.4
000300.SH,2022-11-21,3769.13,3769.63,3769.87,3734.0,-32.44,-0.85,958670.0,18823000.0,0.33
000300.SH,2022-11-22,3769.57,3766.08,3809.86,3751.04,0.45,0.01,1444860.0,20349100.0,0.5
000300.SH,2022-11-23,3773.53,3760.22,3791.18,3753.21,3.96,0.1,1445280.0,20107100.0,0.5
000300.SH,2022-11-24,3756.81,3791.54,3804.9,3751.38,-16.72,-0.44,1010730.0,16069900.0,0.35
000300.SH,2022-11-25,3775.78,3751.28,3790.57,3743.41,18.97,0.5,1429300.0,19171100.0,0.5
000300.SH,2022-11-28,3733.24,3701.9,3736.08,3672.13,-42.53,-1.13,1278260.0,19630600.0,0.44
000300.SH,2022-11-29,3848.42,3766.57,3854.77,3766.57,115.18,3.09,1787010.0,28906200.0,0.62
000300.SH,2022-11-30,3853.04,3836.56,3867.66,3833.83,4.61,0.12,1575110.0,25005100.0,0.55
000300.SH,2022-12-01,3894.77,3921.3,3944.56,3893.87,41.73,1.08,1699650.0,30667800.0,0.59
000300.SH,2022-12-02,3870.95,3886.4,3898.11,3865.88,-23.82,-0.61,1167860.0,20125300.0,0.4
000300.SH,2022-12-05,3946.88,3907.64,3947.48,3900.67,75.93,1.96,2017470.0,29661600.0,0.7
000300.SH,2022-12-06,3968.2,3929.01,3988.9,3923.0,21.32,0.54,1551080.0,27558300.0,0.54
000300.SH,2022-12-07,3958.44,3956.67,3999.59,3944.18,-9.76,-0.25,1430010.0,25549100.0,0.5
000300.SH,2022-12-08,3959.18,3953.2,3971.49,3941.3,0.74,0.02,1152000.0,19803800.0,0.4
000300.SH,2022-12-09,3998.24,3961.99,4003.32,3944.44,39.06,0.99,1537750.0,26816700.0,0.53
000300.SH,2022-12-12,3953.44,3976.17,3983.43,3950.32,-44.8,-1.12,1259350.0,22760600.0,0.44
000300.SH,2022-12-13,3945.68,3953.55,3964.4,3939.98,-7.76,-0.2,1009940.0,18402100.0,0.35
000300.SH,2022-12-14,3954.89,3952.79,3972.74,3935.77,9.2,0.23,985280.0,19617500.0,0.34
000300.SH,2022-12-15,3951.99,3954.67,3963.5,3926.5,-2.9,-0.07,888647.0,18199500.0,0.31
000300.SH,2022-12-16,3954.23,3931.23,3960.47,3929.49,2.24,0.06,931786.0,16748800.0,0.33
000300.SH,2022-12-19,3893.22,3952.77,3966.57,3878.44,-61.01,-1.54,1069190.0,18080100.0,0.37
000300.SH,2022-12-20,3829.02,3881.23,3881.27,3811.48,-64.2,-1.65,830968.0,16404600.0,0.29
000300.SH,2022-12-21,3830.54,3839.0,3853.73,3821.4,1.52,0.04,648392.0,12345000.0,0.23
000300.SH,2022-12-22,3836.03,3859.2,3882.13,3821.34,5.49,0.14,837052.0,16397000.0,0.29
000300.SH,2022-12-23,3828.22,3811.62,3848.34,3805.95,-7.81,-0.2,652782.0,13055900.0,0.23
000300.SH,2022-12-26,3843.49,3830.57,3856.81,3827.52,15.27,0.4,730057.0,14869300.0,0.25
000300.SH,2022-12-27,3887.85,3860.91,3891.85,3856.58,44.37,1.15,775154.0,15203200.0,0.27
000300.SH,2022-12-28,3871.26,3874.91,3884.72,3854.94,-16.59,-0.43,844247.0,16067100.0,0.29
000300.SH,2022-12-29,3856.7,3854.24,3868.29,3838.48,-14.56,-0.38,793948.0,14901100.0,0.28
000300.SH,2022-12-30,3871.63,3873.94,3887.55,3868.76,14.93,0.39,787733.0,14829500.0,0.28
000300.SH,2023-01-03,3887.9,3864.84,3893.99,3831.25,16.27,0.42,1150520.0,20754000.0,0.4
000300.SH,2023-01-04,3892.95,3886.25,3905.9,3873.65,5.05,0.13,1106610.0,19899800.0,0.39
000300.SH,2023-01-05,3968.58,3913.49,3974.88,3912.26,75.63,1.94,1165020.0,25631300.0,0.41
000300.SH,2023-01-06,3980.89,3969.55,4000.41,3966.47,12.31,0.31,1109530.0,23574400.0,0.39
000300.SH,2023-01-09,4013.12,3998.53,4023.09,3990.71,32.23,0.81,1170540.0,23321200.0,0.41
000300.SH,2023-01-10,4017.47,4014.71,4030.46,4002.23,4.35,0.11,1017510.0,21487100.0,0.36
000300.SH,2023-01-11,4010.03,4019.88,4043.4,4008.02,-7.44,-0.19,999979.0,20300000.0,0.35
000300.SH,2023-01-12,4017.87,4021.75,4030.29,4003.51,7.84,0.2,905526.0,18368600.0,0.32
000300.SH,2023-01-13,4074.38,4032.29,4074.38,4027.89,56.51,1.41,958719.0,21217400.0,0.33
000300.SH,2023-01-16,4137.96,4077.88,4177.1,4076.64,63.59,1.56,1513950.0,31900800.0,0.52
000300.SH,2023-01-17,4137.24,4138.84,4148.58,4118.16,-0.72,-0.02,954790.0,20438200.0,0.33
000300.SH,2023-01-18,4130.31,4140.1,4151.46,4125.77,-6.93,-0.17,842006.0,17212600.0,0.29
000300.SH,2023-01-19,4156.01,4125.58,4156.01,4105.98,25.69,0.62,946084.0,19270000.0,0.33
000300.SH,2023-01-20,4181.53,4166.84,4189.83,4161.67,25.52,0.61,1235540.0,22234200.0,0.43
000300.SH,2023-01-30,4201.35,4267.62,4268.15,4197.86,19.82,0.47,1646070.0,33019300.0,0.57
000300.SH,2023-01-31,4156.86,4200.58,4212.73,4153.05,-44.49,-1.06,1245510.0,24936500.0,0.43
000300.SH,2023-02-01,4195.93,4170.13,4195.93,4137.77,39.08,0.94,1410090.0,26555400.0,0.49
000300.SH,2023-02-02,4181.15,4207.41,4207.41,4170.56,-14.78,-0.35,1338240.0,26249700.0,0.46
000300.SH,2023-02-03,4141.63,4162.03,4162.03,4103.17,-39.52,-0.95,1170410.0,22691500.0,0.4
000300.SH,2023-02-06,4086.88,4103.83,4105.94,4065.22,-54.75,-1.32,1101930.0,22634500.0,0.38
000300.SH,2023-02-07,4094.23,4098.31,4107.34,4077.96,7.36,0.18,913601.0,18353700.0,0.32
000300.SH,2023-02-08,4076.14,4099.86,4111.47,4072.65,-18.09,-0.44,847861.0,17059200.0,0.29
000300.SH,2023-02-09,4130.86,4067.56,4130.86,4064.75,54.72,1.34,1022900.0,21172300.0,0.35
000300.SH,2023-02-10,4106.31,4124.1,4125.29,4092.35,-24.55,-0.59,967167.0,19534800.0,0.33
000300.SH,2023-02-13,4143.57,4098.88,4146.45,4092.27,37.26,0.91,1288930.0,25199000.0,0.45
000300.SH,2023-02-14,4145.29,4151.25,4152.05,4125.26,1.72,0.04,1025000.0,20491500.0,0.35
000300.SH,2023-02-15,4123.69,4146.85,4153.72,4115.97,-21.6,-0.52,1216650.0,21985600.0,0.42
000300.SH,2023-02-16,4093.49,4125.41,4167.9,4068.86,-30.2,-0.73,1593110.0,28131600.0,0.55
000300.SH,2023-02-17,4034.51,4086.22,4104.64,4032.93,-58.98,-1.44,1161430.0,22573800.0,0.4
000300.SH,2023-02-20,4133.49,4039.96,4134.86,4035.48,98.98,2.45,1617940.0,28012300.0,0.56
000300.SH,2023-02-21,4144.35,4130.06,4151.8,4116.27,10.86,0.26,1457760.0,24967400.0,0.5
000300.SH,2023-02-22,4106.95,4118.97,4134.88,4101.86,-37.4,-0.9,1042900.0,19158600.0,0.36
000300.SH,2023-02-23,4103.65,4106.21,4132.39,4088.21,-3.3,-0.08,1035650.0,19719400.0,0.36
000300.SH,2023-02-24,4061.05,4100.99,4102.61,4048.24,-42.6,-1.04,1009890.0,19121000.0,0.35
