Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Ind_class
002750.SZ,2024-12-09,2.78,2.9,2.91,2.76,2.78,0.12,4.3165,160776.0,45927.8,4.0321,9.1778,0.93,,,2.3111,13.4082,18.6807,0.0,,40050.0,39873.6,17517.8,116145.0,115634.0,6.155,中成药
002750.SZ,2024-12-10,2.9,2.8,2.97,2.76,2.9,-0.1,-3.4483,161506.0,45975.5,4.0504,9.2195,0.89,,,2.2314,12.9458,18.0365,0.0,,40050.0,39873.6,17517.8,112140.0,111646.0,6.155,中成药
002750.SZ,2024-12-11,2.79,2.78,2.84,2.75,2.8,-0.02,-0.7143,92606.0,25783.3,2.3225,5.2864,0.49,,,2.2155,12.8534,17.9077,0.0,,40050.0,39873.6,17517.8,111339.0,110849.0,6.155,中成药
002750.SZ,2024-12-12,2.78,2.81,2.83,2.74,2.78,0.03,1.0791,94708.7,26522.9,2.3752,5.4064,0.63,,,2.2394,12.9921,18.1009,0.0,,40050.0,39873.6,17517.8,112540.0,112045.0,6.155,中成药
002750.SZ,2024-12-13,2.78,2.69,2.8,2.67,2.81,-0.12,-4.2705,139666.0,37771.2,3.5027,7.9728,1.07,,,2.1437,12.4372,17.3279,0.0,,40050.0,39873.6,17517.8,107734.0,107260.0,6.155,中成药
002750.SZ,2024-12-16,2.67,2.7,2.76,2.66,2.69,0.01,0.3717,75699.0,20474.0,1.8985,4.3213,0.58,,,2.1517,12.4835,17.3924,0.0,,40050.0,39873.6,17517.8,108135.0,107659.0,6.155,中成药
002750.SZ,2024-12-17,2.72,2.57,2.73,2.57,2.7,-0.13,-4.8148,107939.0,28131.5,2.707,6.1617,0.96,,,2.0481,11.8824,16.5549,0.0,,40050.0,39873.6,17517.8,102928.0,102475.0,6.155,中成药
002750.SZ,2024-12-18,2.56,2.61,2.64,2.53,2.57,0.04,1.5564,55072.0,14302.8,1.3812,3.1438,0.54,,,2.08,12.0674,16.8126,0.0,,40050.0,39873.6,17517.8,104530.0,104070.0,6.155,中成药
002750.SZ,2024-12-19,2.61,2.57,2.61,2.51,2.61,-0.04,-1.5326,69795.0,17829.2,1.7504,3.9842,0.74,,,2.0481,11.8824,16.5549,0.0,,40050.0,39873.6,17517.8,102928.0,102475.0,6.155,中成药
002750.SZ,2024-12-20,2.59,2.7,2.7,2.58,2.57,0.13,5.0584,115636.0,31045.9,2.9001,6.601,1.29,,,2.1517,12.4835,17.3924,0.0,,40050.0,39873.6,17517.8,108135.0,107659.0,6.155,中成药
002750.SZ,2024-12-23,2.69,2.57,2.69,2.57,2.7,-0.13,-4.8148,96808.0,25273.7,2.4279,5.5263,1.14,,,2.0481,11.8824,16.5549,0.0,,40050.0,39873.6,17517.8,102928.0,102475.0,6.155,中成药
002750.SZ,2024-12-24,2.44,2.44,2.52,2.44,2.57,-0.13,-5.0584,79005.0,19361.8,1.9814,4.51,0.89,,,1.9445,11.2814,15.7175,0.0,,40050.0,39873.6,17517.8,97722.0,97291.6,6.155,中成药
002750.SZ,2024-12-25,2.4,2.32,2.43,2.32,2.44,-0.12,-4.918,60504.0,14122.8,1.5174,3.4539,0.73,,,1.8489,10.7265,14.9445,0.0,,40050.0,39873.6,17517.8,92916.0,92506.8,6.155,中成药
002750.SZ,2024-12-26,2.2,2.31,2.37,2.2,2.32,-0.01,-0.431,105045.0,23930.2,2.6344,5.9965,1.25,,,1.8409,10.6803,14.8801,0.0,,40050.0,39873.6,17517.8,92515.5,92108.1,6.155,中成药
002750.SZ,2024-12-27,2.35,2.31,2.4,2.26,2.31,0.0,0.0,67652.0,15768.2,1.6967,3.8619,0.74,,,1.8409,10.6803,14.8801,0.0,,40050.0,39873.6,17517.8,92515.5,92108.1,6.155,中成药
002750.SZ,2024-12-30,2.32,2.19,2.33,2.19,2.31,-0.12,-5.1948,84693.0,18666.0,2.124,4.8347,1.04,,,1.7453,10.1255,14.1071,0.0,,40050.0,39873.6,17517.8,87709.5,87323.2,6.155,中成药
002750.SZ,2024-12-31,2.18,2.19,2.27,2.15,2.19,0.0,0.0,70612.0,15638.8,1.7709,4.0309,0.89,,,1.7453,10.1255,14.1071,0.0,,40050.0,39873.6,17517.8,87709.5,87323.2,6.155,中成药
