Instrument,Date,Close,Open,High,Low,Change,Pct_Chg,Volume,AMount,Turnover_rate
000903.SH,2020-07-23,4696.67,4666.2,4718.33,4603.47,-15.45,-0.33,1045030.0,17883000.0,0.51
000903.SH,2020-07-24,4506.82,4664.55,4671.7,4479.3,-189.85,-4.04,1081090.0,20219800.0,0.53
000903.SH,2020-07-27,4516.58,4536.28,4553.41,4474.43,9.76,0.22,755958.0,13429000.0,0.37
000903.SH,2020-07-28,4562.33,4553.1,4589.39,4536.3,45.75,1.01,694389.0,12917500.0,0.34
000903.SH,2020-07-29,4647.39,4553.36,4648.61,4536.82,85.06,1.86,829108.0,15912300.0,0.4
000903.SH,2020-07-30,4614.04,4652.27,4667.57,4612.87,-33.35,-0.72,668905.0,12945000.0,0.32
000903.SH,2020-07-31,4635.07,4612.32,4692.52,4572.19,21.04,0.46,812286.0,15028800.0,0.39
000903.SH,2020-08-03,4683.84,4663.93,4684.49,4643.12,48.77,1.05,925362.0,16615800.0,0.45
000903.SH,2020-08-04,4714.05,4692.86,4734.01,4672.39,30.21,0.64,1063880.0,17877400.0,0.52
000903.SH,2020-08-05,4686.08,4694.31,4697.86,4642.04,-27.97,-0.59,837217.0,13800500.0,0.41
000903.SH,2020-08-06,4681.99,4690.3,4708.2,4617.46,-4.1,-0.09,974494.0,16203700.0,0.47
000903.SH,2020-08-07,4632.62,4661.42,4674.19,4573.57,-49.37,-1.05,926805.0,16510000.0,0.45
000903.SH,2020-08-10,4663.73,4609.84,4692.44,4577.81,31.11,0.67,954476.0,16299200.0,0.46
000903.SH,2020-08-11,4641.23,4671.29,4739.28,4635.27,-22.49,-0.48,983544.0,16700100.0,0.48
000903.SH,2020-08-12,4626.57,4629.55,4649.74,4556.64,-14.66,-0.32,929517.0,15319200.0,0.45
000903.SH,2020-08-13,4615.47,4642.89,4650.3,4604.51,-11.1,-0.24,707164.0,10816400.0,0.34
000903.SH,2020-08-14,4684.47,4607.56,4688.63,4597.67,68.99,1.49,719036.0,11831500.0,0.35
000903.SH,2020-08-17,4797.62,4706.53,4830.41,4705.36,113.15,2.42,1439260.0,22136600.0,0.7
000903.SH,2020-08-18,4789.92,4798.6,4804.04,4766.72,-7.7,-0.16,924207.0,15096700.0,0.45
000903.SH,2020-08-19,4732.33,4781.81,4795.04,4730.17,-57.59,-1.2,890457.0,14468900.0,0.43
000903.SH,2020-08-20,4674.46,4703.83,4709.95,4657.53,-57.87,-1.22,740013.0,11899800.0,0.36
000903.SH,2020-08-21,4711.05,4713.39,4729.88,4679.18,36.6,0.78,625410.0,10588100.0,0.3
000903.SH,2020-08-24,4741.65,4741.68,4764.41,4723.58,30.59,0.65,769798.0,12526000.0,0.37
000903.SH,2020-08-25,4759.98,4755.89,4789.13,4744.44,18.33,0.39,671184.0,12276300.0,0.33
000903.SH,2020-08-26,4719.78,4761.26,4788.83,4704.78,-40.2,-0.84,703153.0,12809800.0,0.34
000903.SH,2020-08-27,4731.71,4733.91,4736.95,4689.9,11.93,0.25,533124.0,10243700.0,0.26
000903.SH,2020-08-28,4850.41,4726.01,4856.45,4719.41,118.7,2.51,830019.0,15853400.0,0.4
000903.SH,2020-08-31,4824.2,4879.59,4911.96,4822.67,-26.21,-0.54,1045420.0,18468400.0,0.51
000903.SH,2020-09-01,4841.91,4810.54,4841.95,4799.67,17.71,0.37,623371.0,11938100.0,0.3
000903.SH,2020-09-02,4842.35,4862.81,4866.01,4797.32,0.43,0.01,790375.0,13825100.0,0.38
000903.SH,2020-09-03,4822.56,4842.58,4886.04,4806.0,-19.79,-0.41,713003.0,13758000.0,0.34
000903.SH,2020-09-04,4769.72,4748.93,4777.41,4730.94,-52.83,-1.1,576509.0,11300900.0,0.28
000903.SH,2020-09-07,4688.85,4757.73,4792.44,4674.14,-80.87,-1.7,706463.0,13619500.0,0.34
000903.SH,2020-09-08,4724.05,4706.47,4733.83,4667.19,35.2,0.75,647033.0,12647900.0,0.31
000903.SH,2020-09-09,4634.44,4669.03,4687.39,4610.04,-89.61,-1.9,628332.0,11053200.0,0.3
000903.SH,2020-09-10,4647.01,4678.73,4694.28,4636.89,12.57,0.27,650766.0,11113900.0,0.31
000903.SH,2020-09-11,4673.31,4635.98,4679.51,4622.59,26.3,0.57,493724.0,9217780.0,0.24
000903.SH,2020-09-14,4702.78,4693.77,4708.74,4676.07,29.47,0.63,447167.0,9222180.0,0.22
000903.SH,2020-09-15,4740.16,4703.16,4744.23,4683.0,37.38,0.79,444674.0,9214260.0,0.21
000903.SH,2020-09-16,4706.55,4733.8,4739.02,4690.16,-33.61,-0.71,459032.0,9078000.0,0.22
000903.SH,2020-09-17,4670.15,4693.69,4701.89,4649.87,-36.4,-0.77,478299.0,10724500.0,0.23
000903.SH,2020-09-18,4787.82,4675.87,4787.82,4668.6,117.67,2.52,828595.0,15490100.0,0.4
000903.SH,2020-09-21,4732.77,4798.6,4801.45,4731.59,-55.05,-1.15,590169.0,11284000.0,0.28
000903.SH,2020-09-22,4681.23,4697.74,4750.33,4667.99,-51.54,-1.09,546335.0,9874960.0,0.26
000903.SH,2020-09-23,4678.9,4678.91,4696.6,4658.77,-2.32,-0.05,408309.0,8307470.0,0.2
000903.SH,2020-09-24,4600.74,4654.91,4664.09,4597.53,-78.16,-1.67,541296.0,9050930.0,0.26
000903.SH,2020-09-25,4607.61,4619.0,4631.93,4593.69,6.87,0.15,421752.0,7564180.0,0.2
000903.SH,2020-09-28,4632.19,4619.24,4657.13,4618.55,24.58,0.53,392712.0,7615370.0,0.19
000903.SH,2020-09-29,4631.74,4656.53,4658.58,4631.58,-0.44,-0.01,415351.0,7663590.0,0.2
000903.SH,2020-09-30,4630.33,4649.32,4679.29,4607.52,-1.41,-0.03,452224.0,8575370.0,0.22
000903.SH,2020-10-09,4699.68,4694.48,4717.63,4682.07,69.35,1.5,520283.0,10889900.0,0.25
000903.SH,2020-10-12,4851.62,4719.57,4852.05,4719.57,151.94,3.23,766870.0,15083900.0,0.37
000903.SH,2020-10-13,4866.77,4843.95,4872.7,4826.65,15.15,0.31,519950.0,10499200.0,0.25
000903.SH,2020-10-14,4845.16,4865.0,4865.0,4829.25,-21.61,-0.44,527373.0,10291700.0,0.25
000903.SH,2020-10-15,4847.54,4845.34,4884.29,4840.83,2.38,0.05,511947.0,9779290.0,0.25
000903.SH,2020-10-16,4852.01,4849.94,4880.91,4828.54,4.48,0.09,603154.0,9873310.0,0.29
000903.SH,2020-10-19,4831.28,4885.17,4930.71,4823.55,-20.73,-0.43,683546.0,11309200.0,0.33
000903.SH,2020-10-20,4862.2,4827.54,4862.23,4818.09,30.92,0.64,504080.0,9383020.0,0.24
000903.SH,2020-10-21,4881.86,4870.02,4883.94,4840.37,19.66,0.4,548985.0,9489810.0,0.27
000903.SH,2020-10-22,4879.7,4873.23,4890.63,4819.04,-2.15,-0.04,502169.0,10131200.0,0.24
000903.SH,2020-10-23,4837.72,4872.5,4910.16,4837.72,-41.98,-0.86,581571.0,10401500.0,0.28
000903.SH,2020-10-26,4796.16,4804.05,4818.39,4760.07,-41.56,-0.86,589713.0,10996500.0,0.28
000903.SH,2020-10-27,4786.53,4786.98,4801.46,4768.87,-9.63,-0.2,464359.0,9254620.0,0.22
000903.SH,2020-10-28,4824.7,4791.98,4841.36,4780.99,38.17,0.8,530638.0,11360300.0,0.26
000903.SH,2020-10-29,4858.49,4774.75,4896.16,4771.95,33.79,0.7,579984.0,12873200.0,0.28
000903.SH,2020-10-30,4778.26,4858.49,4863.81,4767.08,-80.23,-1.65,682374.0,13809800.0,0.33
000903.SH,2020-11-02,4807.32,4792.47,4833.46,4784.48,29.07,0.61,705873.0,13471400.0,0.34
000903.SH,2020-11-03,4864.66,4831.5,4884.81,4827.09,57.34,1.19,674848.0,12437200.0,0.32
000903.SH,2020-11-04,4915.08,4871.23,4923.08,4864.76,50.41,1.04,524993.0,10797400.0,0.25
000903.SH,2020-11-05,4978.59,4961.49,4987.73,4937.36,63.51,1.29,670775.0,13740100.0,0.32
000903.SH,2020-11-06,4993.62,4992.3,5007.17,4952.5,15.03,0.3,760613.0,14921500.0,0.37
000903.SH,2020-11-09,5082.61,5028.59,5093.19,5028.59,89.0,1.78,945809.0,18205200.0,0.45
000903.SH,2020-11-10,5060.27,5094.94,5095.28,5036.07,-22.35,-0.44,859623.0,16377500.0,0.41
000903.SH,2020-11-11,5030.85,5050.17,5073.66,5027.42,-29.41,-0.58,809824.0,14824700.0,0.39
000903.SH,2020-11-12,5028.18,5038.59,5047.89,5012.8,-2.68,-0.05,590354.0,11068600.0,0.28
000903.SH,2020-11-13,4957.86,5001.84,5001.84,4926.34,-70.32,-1.4,633539.0,12050900.0,0.3
000903.SH,2020-11-16,5008.47,4986.24,5008.47,4951.7,50.61,1.02,643808.0,12480300.0,0.31
000903.SH,2020-11-17,5011.42,5010.32,5027.85,4983.5,2.95,0.06,668886.0,13172800.0,0.32
000903.SH,2020-11-18,5021.28,5006.89,5046.71,4999.55,9.87,0.2,835962.0,14853900.0,0.4
000903.SH,2020-11-19,5060.22,5011.31,5072.75,5001.45,38.94,0.78,635194.0,12191600.0,0.3
000903.SH,2020-11-20,5067.67,5059.46,5071.6,5049.68,7.45,0.15,576603.0,10925500.0,0.28
000903.SH,2020-11-23,5135.43,5080.76,5156.94,5070.22,67.76,1.34,926941.0,16701700.0,0.44
000903.SH,2020-11-24,5101.69,5127.54,5132.3,5086.2,-33.74,-0.66,671681.0,12896700.0,0.32
000903.SH,2020-11-25,5046.34,5122.88,5136.0,5046.34,-55.35,-1.08,782148.0,13538600.0,0.38
000903.SH,2020-11-26,5066.54,5045.57,5067.98,5015.67,20.2,0.4,639954.0,11977100.0,0.31
000903.SH,2020-11-27,5136.26,5080.74,5136.26,5070.39,69.72,1.38,861972.0,13100200.0,0.41
000903.SH,2020-11-30,5097.34,5150.9,5224.3,5097.34,-38.93,-0.76,1488240.0,22142800.0,0.71
000903.SH,2020-12-01,5207.93,5105.35,5213.15,5100.51,110.59,2.17,1024850.0,16708500.0,0.49
000903.SH,2020-12-02,5206.78,5214.55,5237.01,5185.0,-1.15,-0.02,926946.0,14995800.0,0.44
000903.SH,2020-12-03,5193.53,5203.91,5210.41,5161.87,-13.24,-0.25,773862.0,12450000.0,0.37
000903.SH,2020-12-04,5202.05,5188.62,5211.19,5154.71,8.51,0.16,680240.0,12919400.0,0.33
000903.SH,2020-12-07,5150.55,5205.5,5206.85,5139.94,-51.5,-0.99,666169.0,12738700.0,0.32
000903.SH,2020-12-08,5132.54,5158.1,5173.3,5122.62,-18.01,-0.35,568435.0,11479000.0,0.27
000903.SH,2020-12-09,5069.91,5147.46,5158.72,5069.91,-62.63,-1.22,608154.0,11666600.0,0.29
000903.SH,2020-12-10,5066.95,5062.75,5091.54,5044.73,-2.96,-0.06,578241.0,10498000.0,0.28
000903.SH,2020-12-11,5017.75,5086.68,5086.68,4980.9,-49.2,-0.97,749509.0,12892000.0,0.36
000903.SH,2020-12-14,5066.58,5033.98,5070.01,5019.93,48.83,0.97,574567.0,12743000.0,0.29
000903.SH,2020-12-15,5067.21,5062.6,5078.24,5023.93,0.63,0.01,569326.0,13340400.0,0.28
000903.SH,2020-12-16,5091.91,5084.94,5104.69,5073.3,24.7,0.49,480419.0,11910800.0,0.24
000903.SH,2020-12-17,5168.36,5105.83,5173.39,5099.69,76.45,1.5,570079.0,14463600.0,0.28
000903.SH,2020-12-18,5142.88,5161.32,5177.32,5122.07,-25.48,-0.49,559978.0,13644800.0,0.28
000903.SH,2020-12-21,5169.92,5137.92,5172.61,5100.38,27.04,0.53,634909.0,15204200.0,0.32
000903.SH,2020-12-22,5102.03,5162.11,5184.01,5097.87,-67.89,-1.31,742473.0,17163700.0,0.37
000903.SH,2020-12-23,5136.34,5115.98,5168.27,5098.29,34.31,0.67,631571.0,15759100.0,0.31
000903.SH,2020-12-24,5139.46,5135.36,5166.04,5114.9,3.12,0.06,501513.0,11990900.0,0.25
000903.SH,2020-12-25,5169.61,5124.52,5171.1,5113.97,30.15,0.59,502900.0,11762500.0,0.25
000903.SH,2020-12-28,5208.67,5171.29,5233.81,5168.19,39.06,0.76,581217.0,14412100.0,0.29
000903.SH,2020-12-29,5191.03,5219.07,5225.28,5184.86,-17.65,-0.34,614785.0,13843900.0,0.31
000903.SH,2020-12-30,5263.93,5187.55,5263.93,5185.74,72.91,1.4,688251.0,15323600.0,0.34
000903.SH,2020-12-31,5358.16,5269.16,5364.83,5269.16,94.22,1.79,793137.0,18927200.0,0.39
000903.SH,2021-01-04,5389.63,5349.75,5410.05,5324.43,31.47,0.59,1004390.0,24804200.0,0.5
000903.SH,2021-01-05,5494.64,5368.86,5494.64,5357.82,105.01,1.95,1071180.0,26486400.0,0.53
000903.SH,2021-01-06,5575.13,5515.31,5582.71,5486.97,80.5,1.47,973375.0,24763600.0,0.48
000903.SH,2021-01-07,5683.97,5591.29,5683.97,5569.86,108.84,1.95,979685.0,24676700.0,0.49
000903.SH,2021-01-08,5652.08,5699.88,5724.26,5595.61,-31.9,-0.56,952705.0,25662800.0,0.47
000903.SH,2021-01-11,5599.31,5656.84,5710.52,5572.0,-52.77,-0.93,1071200.0,26806000.0,0.53
000903.SH,2021-01-12,5772.24,5575.79,5772.24,5575.46,172.92,3.09,1090270.0,26256800.0,0.54
000903.SH,2021-01-13,5745.52,5782.95,5812.64,5700.26,-26.72,-0.46,1262980.0,28034700.0,0.63
000903.SH,2021-01-14,5632.09,5724.88,5733.81,5618.72,-113.43,-1.97,1229110.0,26357200.0,0.61
000903.SH,2021-01-15,5625.71,5641.05,5683.52,5566.71,-6.38,-0.11,1332880.0,27121600.0,0.66
000903.SH,2021-01-18,5673.28,5605.78,5703.5,5580.13,47.57,0.85,1066420.0,22981200.0,0.53
000903.SH,2021-01-19,5597.02,5683.12,5690.04,5574.36,-76.26,-1.34,1032730.0,23360700.0,0.51
000903.SH,2021-01-20,5619.18,5600.84,5646.72,5582.15,22.16,0.4,825823.0,20472000.0,0.41
000903.SH,2021-01-21,5705.34,5637.66,5734.51,5632.01,86.16,1.53,918410.0,23753100.0,0.45
000903.SH,2021-01-22,5699.63,5701.74,5711.45,5653.24,-5.71,-0.1,844814.0,22131400.0,0.41
000903.SH,2021-01-25,5797.22,5696.36,5808.53,5678.21,97.59,1.71,867847.0,26232000.0,0.43
000903.SH,2021-01-26,5673.78,5769.67,5769.67,5668.77,-123.44,-2.13,771304.0,21339400.0,0.38
000903.SH,2021-01-27,5687.83,5669.21,5694.53,5620.13,14.05,0.25,715616.0,19581700.0,0.35
000903.SH,2021-01-28,5543.81,5611.92,5615.45,5523.42,-144.03,-2.53,781870.0,19485300.0,0.38
000903.SH,2021-01-29,5522.78,5579.28,5598.79,5464.22,-21.03,-0.38,839049.0,20568500.0,0.41
000903.SH,2021-02-01,5585.41,5530.12,5591.93,5514.83,62.63,1.13,728922.0,17596000.0,0.36
000903.SH,2021-02-02,5652.83,5591.94,5655.47,5575.35,67.42,1.21,726639.0,20015800.0,0.36
000903.SH,2021-02-03,5651.45,5650.0,5684.56,5623.49,-1.38,-0.02,759939.0,21324800.0,0.37
000903.SH,2021-02-04,5662.89,5620.79,5699.43,5606.92,11.45,0.2,794252.0,21794900.0,0.39
000903.SH,2021-02-05,5716.01,5685.54,5777.06,5680.9,53.12,0.94,875833.0,21536700.0,0.43
000903.SH,2021-02-08,5784.37,5742.14,5795.62,5704.76,68.36,1.2,729391.0,19814800.0,0.36
000903.SH,2021-02-09,5894.43,5800.16,5894.43,5763.65,110.06,1.9,741235.0,20241300.0,0.36
000903.SH,2021-02-10,6030.54,5920.75,6046.6,5920.62,136.11,2.31,805940.0,23003400.0,0.39
000903.SH,2021-02-18,5972.14,6142.69,6154.55,5948.77,-58.39,-0.97,1004910.0,27902200.0,0.49
000903.SH,2021-02-19,5993.8,5938.95,6005.13,5879.48,21.66,0.36,1004840.0,24860100.0,0.49
000903.SH,2021-02-22,5772.14,5999.07,5999.07,5772.14,-221.66,-3.7,1322040.0,30427500.0,0.65
000903.SH,2021-02-23,5764.09,5719.21,5830.17,5719.21,-8.05,-0.14,997734.0,22337900.0,0.49
000903.SH,2021-02-24,5621.4,5780.97,5790.14,5557.48,-142.69,-2.48,945149.0,25427900.0,0.46
000903.SH,2021-02-25,5676.26,5680.6,5730.36,5637.34,54.86,0.98,1028260.0,22749200.0,0.5
000903.SH,2021-02-26,5531.53,5548.47,5621.87,5519.5,-144.73,-2.55,949034.0,22781600.0,0.46
000903.SH,2021-03-01,5597.68,5586.24,5606.34,5534.71,66.15,1.2,757382.0,19187800.0,0.37
000903.SH,2021-03-02,5515.21,5636.65,5640.96,5468.54,-82.47,-1.47,800646.0,20225700.0,0.39
000903.SH,2021-03-03,5642.67,5497.72,5642.9,5489.83,127.46,2.31,853616.0,18057800.0,0.42
000903.SH,2021-03-04,5469.99,5573.91,5578.98,5440.49,-172.68,-3.06,871401.0,20478000.0,0.43
000903.SH,2021-03-05,5441.14,5379.05,5489.25,5348.51,-28.85,-0.53,866517.0,18902700.0,0.42
000903.SH,2021-03-08,5254.46,5477.72,5505.35,5254.15,-186.68,-3.43,960148.0,21828500.0,0.47
000903.SH,2021-03-09,5152.0,5243.54,5275.15,5104.93,-102.46,-1.95,1012950.0,23089600.0,0.5
000903.SH,2021-03-10,5192.27,5231.6,5245.82,5174.24,40.27,0.78,702698.0,16714300.0,0.34
000903.SH,2021-03-11,5322.45,5218.43,5337.56,5214.95,130.18,2.51,811912.0,18215600.0,0.4
000903.SH,2021-03-12,5346.92,5353.81,5353.81,5289.05,24.48,0.46,875427.0,17190900.0,0.43
000903.SH,2021-03-15,5230.46,5319.03,5325.76,5183.73,-116.46,-2.18,861909.0,18310000.0,0.42
000903.SH,2021-03-16,5289.43,5252.04,5289.69,5217.65,58.97,1.13,646021.0,14291600.0,0.32
000903.SH,2021-03-17,5294.93,5272.91,5327.97,5225.09,5.5,0.1,646243.0,14343900.0,0.32
000903.SH,2021-03-18,5336.51,5311.8,5355.73,5308.12,41.58,0.79,577765.0,13544800.0,0.28
000903.SH,2021-03-19,5183.7,5264.88,5279.21,5155.3,-152.81,-2.86,732300.0,15416300.0,0.36
000903.SH,2021-03-22,5222.14,5184.08,5240.73,5168.35,38.44,0.74,692857.0,13857600.0,0.34
000903.SH,2021-03-23,5186.82,5228.25,5232.68,5139.33,-35.32,-0.68,632953.0,12704800.0,0.31
000903.SH,2021-03-24,5114.28,5168.29,5208.55,5103.12,-72.54,-1.4,637525.0,13449100.0,0.31
000903.SH,2021-03-25,5105.14,5092.44,5127.77,5065.16,-9.15,-0.18,570493.0,11766700.0,0.28
000903.SH,2021-03-26,5210.2,5135.06,5224.32,5132.09,105.06,2.06,636932.0,14838900.0,0.31
000903.SH,2021-03-29,5223.48,5224.32,5264.7,5181.47,13.28,0.25,684669.0,14816000.0,0.33
000903.SH,2021-03-30,5274.59,5222.44,5287.4,5206.87,51.11,0.98,603694.0,13684700.0,0.3
000903.SH,2021-03-31,5218.57,5265.81,5265.81,5184.7,-56.02,-1.06,651559.0,13232200.0,0.32
000903.SH,2021-04-01,5286.64,5232.55,5291.46,5227.97,68.07,1.3,499775.0,10926400.0,0.24
000903.SH,2021-04-02,5338.86,5306.93,5346.0,5289.5,52.22,0.99,572000.0,13578000.0,0.28
000903.SH,2021-04-06,5305.26,5353.66,5353.66,5287.38,-33.6,-0.63,475722.0,11264500.0,0.23
000903.SH,2021-04-07,5249.84,5306.1,5306.1,5216.75,-55.42,-1.04,632256.0,13162000.0,0.31
000903.SH,2021-04-08,5265.06,5220.52,5279.36,5205.3,15.22,0.29,515918.0,10769700.0,0.25
000903.SH,2021-04-09,5178.59,5249.56,5249.56,5165.54,-86.47,-1.64,523636.0,10941100.0,0.26
000903.SH,2021-04-12,5105.1,5171.65,5189.28,5088.77,-73.49,-1.42,652361.0,13766900.0,0.32
000903.SH,2021-04-13,5092.64,5110.32,5152.93,5076.24,-12.46,-0.24,618599.0,12103800.0,0.3
000903.SH,2021-04-14,5121.85,5101.42,5131.72,5083.12,29.21,0.57,595334.0,12184900.0,0.29
000903.SH,2021-04-15,5078.32,5109.89,5109.89,5028.16,-43.54,-0.85,526807.0,12347900.0,0.26
000903.SH,2021-04-16,5098.58,5098.08,5113.55,5048.63,20.26,0.4,489280.0,11034000.0,0.24
000903.SH,2021-04-19,5208.88,5099.81,5211.5,5069.16,110.31,2.16,675457.0,15835000.0,0.33
000903.SH,2021-04-20,5207.69,5186.22,5242.94,5177.33,-1.19,-0.02,524560.0,13462600.0,0.26
000903.SH,2021-04-21,5225.17,5179.03,5237.56,5176.38,17.48,0.34,514050.0,12060300.0,0.25
000903.SH,2021-04-22,5203.7,5239.87,5245.04,5183.67,-21.48,-0.41,526372.0,11771900.0,0.26
000903.SH,2021-04-23,5267.63,5207.2,5279.76,5204.54,63.93,1.23,558569.0,14169600.0,0.27
000903.SH,2021-04-26,5193.71,5292.29,5305.89,5188.51,-73.91,-1.4,692238.0,16697300.0,0.34
000903.SH,2021-04-27,5211.3,5193.16,5216.2,5162.45,17.58,0.34,535818.0,12892700.0,0.26
000903.SH,2021-04-28,5229.93,5186.46,5230.32,5175.36,18.63,0.36,520840.0,13788500.0,0.25
000903.SH,2021-04-29,5287.43,5244.46,5292.58,5228.91,57.51,1.1,627589.0,15323900.0,0.31
000903.SH,2021-04-30,5238.64,5287.14,5289.71,5210.98,-48.79,-0.92,747962.0,15734900.0,0.37
000903.SH,2021-05-06,5164.69,5209.99,5253.01,5150.35,-73.95,-1.41,711523.0,16292700.0,0.35
000903.SH,2021-05-07,5101.72,5181.45,5198.39,5099.26,-62.96,-1.22,748238.0,15124300.0,0.37
000903.SH,2021-05-10,5090.12,5103.61,5121.6,5050.65,-11.6,-0.23,669572.0,13870200.0,0.33
000903.SH,2021-05-11,5135.22,5054.19,5142.95,5037.13,45.09,0.89,574568.0,12460500.0,0.28
000903.SH,2021-05-12,5150.61,5117.44,5159.36,5109.64,15.39,0.3,520536.0,11053600.0,0.25
000903.SH,2021-05-13,5093.66,5100.95,5127.34,5070.82,-56.95,-1.11,543593.0,11044500.0,0.27
000903.SH,2021-05-14,5211.87,5109.45,5214.85,5079.11,118.21,2.32,718329.0,16420300.0,0.35
000903.SH,2021-05-17,5279.72,5213.45,5302.57,5213.45,67.85,1.3,662740.0,16653000.0,0.32
000903.SH,2021-05-18,5281.94,5289.55,5299.21,5251.64,2.22,0.04,503151.0,10681400.0,0.25
000903.SH,2021-05-19,5254.08,5268.59,5279.98,5239.99,-27.86,-0.53,501790.0,11752900.0,0.24
000903.SH,2021-05-20,5279.0,5255.7,5288.93,5238.29,24.92,0.47,560673.0,13068900.0,0.27
000903.SH,2021-05-21,5219.86,5290.54,5308.75,5210.13,-59.13,-1.12,506956.0,13248400.0,0.25
000903.SH,2021-05-24,5237.28,5224.07,5237.32,5174.51,17.42,0.33,541324.0,13847800.0,0.26
000903.SH,2021-05-25,5422.71,5248.39,5429.04,5247.36,185.43,3.54,887212.0,22850700.0,0.43
000903.SH,2021-05-26,5426.55,5434.26,5454.32,5411.51,3.84,0.07,697569.0,17318100.0,0.34
000903.SH,2021-05-27,5437.36,5420.44,5492.41,5387.28,10.81,0.2,608712.0,15391600.0,0.3
000903.SH,2021-05-28,5419.15,5437.74,5457.73,5382.58,-18.21,-0.33,685682.0,15546900.0,0.33
000903.SH,2021-05-31,5405.03,5408.48,5408.48,5351.37,-14.12,-0.26,578089.0,14827100.0,0.28
000903.SH,2021-06-01,5416.53,5395.91,5418.56,5345.25,11.49,0.21,591024.0,15712000.0,0.29
000903.SH,2021-06-02,5372.1,5424.09,5428.81,5347.55,-44.42,-0.82,592478.0,14443900.0,0.29
000903.SH,2021-06-03,5344.49,5368.82,5402.15,5341.64,-27.61,-0.51,602940.0,14147300.0,0.29
000903.SH,2021-06-04,5372.73,5317.37,5426.98,5311.89,28.23,0.53,644637.0,14554300.0,0.31
000903.SH,2021-06-07,5355.82,5370.95,5372.55,5321.9,-16.91,-0.31,553220.0,13538700.0,0.27
000903.SH,2021-06-08,5309.25,5353.86,5396.23,5278.04,-46.58,-0.87,566662.0,15518300.0,0.28
000903.SH,2021-06-09,5316.57,5301.98,5336.14,5294.86,7.32,0.14,539045.0,12441500.0,0.26
000903.SH,2021-06-10,5344.73,5317.26,5378.48,5307.06,28.16,0.53,648844.0,15380500.0,0.32
000903.SH,2021-06-11,5296.73,5345.91,5347.13,5282.18,-48.0,-0.9,855921.0,18887400.0,0.42
000903.SH,2021-06-15,5230.95,5291.29,5298.81,5197.51,-65.78,-1.24,690400.0,17465700.0,0.34
000903.SH,2021-06-16,5161.49,5227.63,5233.1,5156.01,-69.47,-1.33,608310.0,15542100.0,0.3
000903.SH,2021-06-17,5154.58,5152.2,5191.51,5136.14,-6.9,-0.13,557689.0,13676500.0,0.28
000903.SH,2021-06-18,5126.9,5151.47,5170.03,5091.72,-27.68,-0.54,727118.0,18375200.0,0.36
000903.SH,2021-06-21,5095.7,5109.18,5132.3,5070.4,-31.2,-0.61,635362.0,16813600.0,0.31
000903.SH,2021-06-22,5129.65,5113.57,5139.96,5094.52,33.95,0.67,635436.0,16224000.0,0.31
000903.SH,2021-06-23,5145.15,5134.03,5170.72,5117.06,15.5,0.3,582068.0,16826200.0,0.29
000903.SH,2021-06-24,5168.38,5155.11,5171.75,5119.42,23.24,0.45,544932.0,15078100.0,0.27
000903.SH,2021-06-25,5252.36,5170.32,5264.68,5166.99,83.98,1.62,679463.0,18719700.0,0.33
000903.SH,2021-06-28,5251.24,5268.03,5271.99,5226.35,-1.12,-0.02,588898.0,16323900.0,0.29
000903.SH,2021-06-29,5184.54,5247.13,5247.33,5175.77,-66.69,-1.27,568817.0,15447300.0,0.28
000903.SH,2021-06-30,5205.36,5177.59,5214.47,5174.91,20.82,0.4,453401.0,12957800.0,0.22
000903.SH,2021-07-01,5241.25,5225.34,5241.36,5172.44,35.88,0.69,574975.0,16229100.0,0.28
000903.SH,2021-07-02,5070.22,5189.31,5189.31,5063.57,-171.03,-3.26,641228.0,17787600.0,0.32
000903.SH,2021-07-05,5056.54,5058.21,5071.08,5021.33,-13.68,-0.27,581416.0,15830300.0,0.29
000903.SH,2021-07-06,5061.16,5056.31,5064.59,5006.14,4.62,0.09,591122.0,17072400.0,0.29
000903.SH,2021-07-07,5092.37,5036.88,5106.54,5031.95,31.22,0.62,532621.0,14967400.0,0.26
000903.SH,2021-07-08,5019.89,5101.68,5104.56,5007.36,-72.48,-1.42,676676.0,18178200.0,0.33
000903.SH,2021-07-09,4993.44,4996.14,5012.3,4948.31,-26.45,-0.53,596790.0,15401300.0,0.29
000903.SH,2021-07-12,5038.34,5028.96,5070.33,4983.57,44.9,0.9,775094.0,19950300.0,0.38
000903.SH,2021-07-13,5052.57,5036.56,5068.32,5025.47,14.23,0.28,632300.0,16122300.0,0.31
000903.SH,2021-07-14,4999.17,5045.28,5045.28,4986.01,-53.4,-1.06,768231.0,18005600.0,0.38
000903.SH,2021-07-15,5074.15,4991.77,5078.19,4985.74,74.98,1.5,713392.0,17919200.0,0.35
000903.SH,2021-07-16,5010.98,5063.42,5065.79,5006.36,-63.17,-1.24,618888.0,15909800.0,0.3
000903.SH,2021-07-19,5039.59,5000.27,5047.45,4957.49,28.61,0.57,604846.0,15345600.0,0.3
000903.SH,2021-07-20,5019.5,5006.0,5032.48,4990.7,-20.09,-0.4,490529.0,12301500.0,0.24
000903.SH,2021-07-21,5026.13,5030.33,5065.43,5016.06,6.63,0.13,613915.0,17197500.0,0.3
000903.SH,2021-07-22,5019.75,5028.7,5055.15,5012.01,-6.37,-0.13,670070.0,18930400.0,0.33
