Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Vwap,Intra_tail_ratio,Intra_returns_skewness,Intra_returns_kurtosis,Intra_price_vol_corr,Intra_downside_ratio,Up_limit,Down_limit,Mfd_buyord,Mfd_sellord,Mfd_volinflowrate,Mkt_class,Ind_class_l1,Ind_class_l2,List_date
600418.SH,2008-01-02,9.09,9.35,9.38,8.98,9.05,0.3,3.31,122961.0,113334.0,1.3959,1.7808,0.93,31.735,33.1546,2.9949,1.1117,0.8832,1.3369,1.3369,128874.0,88086.8,69046.4,1204970.0,823612.0,5.313,9.21706,0.206326,0.046702,2.19991,0.256637,0.341366,9.96,8.15,41829,21104,0.33328745388339925,1,23,89,2001-08-24
600418.SH,2008-01-03,9.33,9.55,9.64,9.2,9.35,0.2,2.14,126537.0,120240.0,1.4365,1.8326,0.99,32.4138,33.8638,3.059,1.1355,0.9021,1.3089,1.3089,128874.0,88086.8,69046.4,1230740.0,841229.0,5.313,9.50242,0.112947,-0.226881,1.10335,-0.00493747,0.404256,10.29,8.42,42386,,,1,23,89,2001-08-24
600418.SH,2008-01-04,9.55,9.49,9.6,9.4,9.55,-0.06,-0.63,110569.0,104756.0,1.2552,1.6014,0.82,32.2102,33.651,3.0398,1.1283,0.8964,1.3172,1.3172,128874.0,88086.8,69046.4,1223010.0,835944.0,5.313,9.47429,0.126337,-0.692896,5.22881,-0.119109,0.574263,10.51,8.6,24216,38526,-0.22671121102751887,1,23,89,2001-08-24
600418.SH,2008-01-07,9.43,9.64,9.73,9.4,9.49,0.15,1.58,112794.0,108319.0,1.2805,1.6336,0.87,32.7193,34.1829,3.0878,1.1462,0.9106,1.2967,1.2967,128874.0,88086.8,69046.4,1242340.0,849157.0,5.313,9.60325,0.205764,0.497609,-0.536938,-0.0505675,0.283962,10.44,8.54,34257,22867,0.20116194540783966,1,23,89,2001-08-24
600418.SH,2008-01-08,9.7,9.22,9.74,9.11,9.64,-0.42,-4.36,182028.0,172314.0,2.0665,2.6363,1.54,31.2938,32.6936,2.9533,1.0962,0.8709,1.3557,1.3557,128874.0,88086.8,69046.4,1188220.0,812161.0,5.313,9.46633,0.22012,-0.00398973,-0.271219,-0.55176,0.69769,10.6,8.68,36930,44821,-0.094120267591728,1,23,89,2001-08-24
600418.SH,2008-01-09,9.15,9.49,9.55,9.13,9.22,0.27,2.93,135424.0,126933.0,1.5374,1.9613,1.03,32.2102,33.651,3.0398,1.1283,0.8964,1.3172,1.3172,128874.0,88086.8,69046.4,1223010.0,835944.0,5.313,9.37305,0.169217,0.404094,0.587321,0.0739566,0.336323,10.14,8.3,50805,44436,0.06767623502120522,1,23,89,2001-08-24
600418.SH,2008-01-10,9.56,9.88,9.96,9.52,9.49,0.39,4.11,285951.0,281353.0,3.2462,4.1414,2.14,33.5339,35.0339,3.1647,1.1747,0.9332,1.2652,1.2652,128874.0,88086.8,69046.4,1273270.0,870298.0,5.313,9.83918,0.113649,3.77181,19.2867,-0.291238,0.134793,10.44,8.54,65732,74795,-0.06270132837902907,1,23,89,2001-08-24
600418.SH,2008-01-11,9.94,9.89,10.0,9.66,9.88,0.01,0.1,150402.0,147518.0,1.7074,2.1783,0.91,33.5678,35.0694,3.1679,1.1759,0.9342,1.2639,1.2639,128874.0,88086.8,69046.4,1274560.0,871179.0,5.313,9.80823,0.180922,-0.286699,0.876978,0.56215,0.571477,10.87,8.89,21521,33742,-0.22013974859212235,1,23,89,2001-08-24
600418.SH,2008-01-14,9.99,9.89,10.05,9.8,9.89,0.0,0.0,117801.0,116668.0,1.3373,1.7061,0.68,33.5678,35.0694,3.1679,1.1759,0.9342,1.2639,1.2639,128874.0,88086.8,69046.4,1274560.0,871179.0,5.313,9.90378,0.169718,-0.641403,1.09622,0.11521,0.598894,10.88,8.9,24808,27729,-0.054882580326061324,1,23,89,2001-08-24
600418.SH,2008-01-15,9.92,9.94,10.07,9.83,9.89,0.05,0.51,119805.0,119054.0,1.3601,1.7351,0.69,33.7375,35.2467,3.1839,1.1818,0.9389,1.2575,1.2575,128874.0,88086.8,69046.4,1281000.0,875583.0,5.313,9.93736,0.118751,0.681799,0.585242,0.313092,0.414555,10.88,8.9,21832,25244,-0.07226298613226291,1,23,89,2001-08-24
600418.SH,2008-01-16,9.89,9.5,9.89,9.46,9.94,-0.44,-4.43,171721.0,165344.0,1.9494,2.487,1.06,32.2441,33.6865,3.043,1.1295,0.8973,1.3158,1.3158,128874.0,88086.8,69046.4,1224300.0,836825.0,5.313,9.62865,0.194688,0.351903,0.545824,0.0282319,0.57392,10.93,8.95,26721,41471,-0.21600281755026318,1,23,89,2001-08-24
600418.SH,2008-01-17,9.45,9.2,9.64,9.0,9.5,-0.3,-3.16,160455.0,148841.0,1.8216,2.3239,0.95,31.2259,32.6227,2.9469,1.0939,0.869,1.3587,1.3587,128874.0,88086.8,69046.4,1185640.0,810399.0,5.313,9.27617,0.141678,0.161522,-0.156858,-0.459417,0.560208,10.45,8.55,20130,36456,-0.2895720493565431,1,23,89,2001-08-24
600418.SH,2008-01-18,9.21,9.33,9.38,9.13,9.2,0.13,1.41,84998.3,78799.7,0.9649,1.231,0.59,31.6671,33.0837,2.9885,1.1093,0.8813,1.3398,1.3398,128874.0,88086.8,69046.4,1202390.0,821850.0,5.313,9.27075,0.157851,0.42668,0.741396,0.202919,0.448662,10.12,8.28,12482,,,1,23,89,2001-08-24
600418.SH,2008-01-21,9.34,8.73,9.35,8.6,9.33,-0.6,-6.43,152792.0,137021.0,1.7346,2.2129,1.17,29.6306,30.9561,2.7963,1.038,0.8246,1.4318,1.4318,128874.0,88086.8,69046.4,1125070.0,768998.0,5.313,8.96782,0.222996,-0.307198,-0.454335,-0.466157,0.770467,10.26,8.4,15250,49371,-0.5276911582265326,1,23,89,2001-08-24
600418.SH,2008-01-22,8.6,7.87,8.6,7.86,8.73,-0.86,-9.85,169351.0,137623.0,1.9225,2.4527,1.23,26.7117,27.9066,2.5208,0.9357,0.7434,1.5883,1.5883,128874.0,88086.8,69046.4,1014240.0,693243.0,5.313,8.1265,0.23459,-0.422458,0.303407,-0.441679,0.681929,9.6,7.86,22650,47559,-0.35385345350573594,1,23,89,2001-08-24
600418.SH,2008-01-23,7.98,8.25,8.34,7.92,7.87,0.38,4.83,123443.0,100620.0,1.4014,1.7878,0.83,28.0015,29.254,2.6426,0.9809,0.7793,1.5152,1.5152,128874.0,88086.8,69046.4,1063210.0,726716.0,5.313,8.15114,0.167988,0.0633602,1.69044,0.0886552,0.460296,8.66,7.08,23420,36092,-0.2116998043903472,1,23,89,2001-08-24
600418.SH,2008-01-24,8.4,8.45,8.57,8.25,8.25,0.2,2.42,116750.0,98007.1,1.3254,1.6909,0.84,28.6803,29.9632,2.7066,1.0047,0.7982,1.4793,1.4793,128874.0,88086.8,69046.4,1088980.0,744334.0,5.313,8.39462,0.132231,0.798343,1.84771,0.0248638,0.385914,9.08,7.43,22093,33364,-0.2027698649415576,1,23,89,2001-08-24
600418.SH,2008-01-25,8.48,8.39,8.48,8.28,8.45,-0.06,-0.71,84230.3,70662.3,0.9562,1.2199,0.65,28.4766,29.7505,2.6874,0.9975,0.7925,1.4899,1.4899,128874.0,88086.8,69046.4,1081250.0,739049.0,5.313,8.38918,0.176481,-0.185523,0.117061,-0.12649,0.506019,9.3,7.61,14151,,,1,23,89,2001-08-24
600418.SH,2008-01-28,8.37,7.76,8.37,7.7,8.39,-0.63,-7.51,104490.0,83037.2,1.1862,1.5133,0.81,26.3384,27.5165,2.4856,0.9226,0.733,1.6108,1.6108,128874.0,88086.8,69046.4,1000060.0,683554.0,5.313,7.94693,0.162944,0.617726,0.0504957,-0.0423491,0.573732,9.23,7.55,12130,,,1,23,89,2001-08-24
600418.SH,2008-01-29,7.77,8.0,8.05,7.72,7.76,0.24,3.09,61139.7,48368.3,0.6941,0.8855,0.51,27.1529,28.3676,2.5625,0.9512,0.7557,1.5625,1.5625,128874.0,88086.8,69046.4,1030990.0,704695.0,5.313,7.91111,0.149215,-0.31921,-0.0977892,-0.117173,0.548773,8.54,6.98,6779,,,1,23,89,2001-08-24
600418.SH,2008-01-30,8.12,7.97,8.13,7.79,8.0,-0.03,-0.38,89215.1,71242.0,1.0128,1.2921,0.91,27.0511,28.2612,2.5529,0.9476,0.7528,1.5684,1.5684,128874.0,88086.8,69046.4,1027120.0,702052.0,5.313,7.98542,0.162237,0.384837,-0.326985,-0.0330761,0.450755,8.8,7.2,15975,21480,-0.14576549023924976,1,23,89,2001-08-24
600418.SH,2008-01-31,8.0,8.02,8.13,7.83,7.97,0.05,0.63,59848.3,48129.2,0.6794,0.8668,0.66,27.2208,28.4385,2.5689,0.9536,0.7575,1.5586,1.5586,128874.0,88086.8,69046.4,1033570.0,706456.0,5.313,8.04187,0.207843,0.236249,1.24879,0.0671717,0.41284,8.77,7.17,16961,,,1,23,89,2001-08-24
600418.SH,2008-02-01,8.0,7.77,8.08,7.54,8.02,-0.25,-3.12,62448.1,48690.5,0.7089,0.9044,0.78,26.3723,27.552,2.4888,0.9238,0.7339,1.6088,1.6088,128874.0,88086.8,69046.4,1001350.0,684435.0,5.313,7.79695,0.109227,0.424526,1.26245,-0.175186,0.537079,8.82,7.22,10660,,,1,23,89,2001-08-24
600418.SH,2008-02-04,7.96,8.36,8.37,7.96,7.77,0.59,7.59,155252.0,126602.0,1.7625,2.2485,2.06,28.3748,29.6441,2.6778,0.994,0.7897,1.4952,1.4952,128874.0,88086.8,69046.4,1077380.0,736406.0,5.313,8.15459,0.134555,0.0466028,0.293897,-0.12207,0.316757,8.55,6.99,36769,,,1,23,89,2001-08-24
600418.SH,2008-02-05,8.25,8.21,8.36,8.12,8.36,-0.15,-1.79,65105.6,53598.8,0.7391,0.9429,0.76,27.8657,29.1122,2.6298,0.9761,0.7755,1.5225,1.5225,128874.0,88086.8,69046.4,1058050.0,723193.0,5.313,8.2326,0.228381,0.899986,0.913416,0.318241,0.391671,9.2,7.52,8544,10625,-0.10812043219854373,1,23,89,2001-08-24
600418.SH,2008-02-13,8.1,8.1,8.23,8.01,8.21,-0.11,-1.34,59538.1,48275.8,0.6759,0.8623,0.69,27.4924,28.7222,2.5945,0.9631,0.7651,1.5432,1.5432,128874.0,88086.8,69046.4,1043880.0,713503.0,5.313,8.10839,0.165357,-0.070017,1.41696,-0.276373,0.538991,9.03,7.39,6086,11301,-0.2993816191315118,1,23,89,2001-08-24
600418.SH,2008-02-14,8.15,8.22,8.3,8.09,8.1,0.12,1.48,62438.7,51080.9,0.7088,0.9043,0.78,27.8996,29.1477,2.633,0.9773,0.7764,1.5207,1.5207,128874.0,88086.8,69046.4,1059340.0,724074.0,5.313,8.18097,0.159644,0.184867,1.62495,-0.218127,0.463149,8.91,7.29,8230,,,1,23,89,2001-08-24
600418.SH,2008-02-15,8.11,8.08,8.15,7.94,8.22,-0.14,-1.7,60121.5,48250.1,0.6825,0.8707,0.74,27.4245,28.6512,2.5881,0.9607,0.7632,1.547,1.547,128874.0,88086.8,69046.4,1041300.0,711742.0,5.313,8.02542,0.132713,0.184691,1.40346,-0.130249,0.5282,9.04,7.4,5314,,,1,23,89,2001-08-24
600418.SH,2008-02-18,8.12,8.26,8.29,8.12,8.08,0.18,2.23,64459.7,53057.2,0.7318,0.9336,0.8,28.0354,29.2895,2.6458,0.9821,0.7802,1.5133,1.5133,128874.0,88086.8,69046.4,1064500.0,727597.0,5.313,8.23106,0.180158,0.818158,4.40618,0.192345,0.38028,8.89,7.27,14742,9861,0.19859909603895395,1,23,89,2001-08-24
600418.SH,2008-02-19,8.26,8.48,8.5,8.17,8.26,0.22,2.66,98734.3,82859.2,1.1209,1.43,1.58,28.7821,30.0696,2.7162,1.0082,0.801,1.4741,1.4741,128874.0,88086.8,69046.4,1092850.0,746976.0,5.313,8.39214,0.268155,0.973749,0.808945,0.500875,0.20501,9.09,7.43,34413,,,1,23,89,2001-08-24
600418.SH,2008-02-20,8.48,8.33,8.55,8.25,8.48,-0.15,-1.77,100701.0,84391.5,1.1432,1.4585,1.46,28.273,29.5377,2.6682,0.9904,0.7868,1.5006,1.5006,128874.0,88086.8,69046.4,1073520.0,733763.0,5.313,8.38036,0.182391,-0.348649,0.765075,-0.148441,0.63493,9.33,7.63,16779,28849,-0.26225554928812794,1,23,89,2001-08-24
600418.SH,2008-02-21,8.3,8.47,8.48,8.18,8.33,0.14,1.68,107671.0,89796.9,1.2223,1.5594,1.39,28.7482,30.0342,2.713,1.0071,0.8001,1.4758,1.4758,128874.0,88086.8,69046.4,1091560.0,746096.0,5.313,8.33994,0.226375,0.371414,1.12809,0.0196646,0.359559,9.16,7.5,29468,28825,0.012713364236946677,1,23,89,2001-08-24
600418.SH,2008-02-22,8.75,8.77,8.98,8.56,8.47,0.3,3.54,395488.0,347963.0,4.4898,5.7279,4.58,29.7664,31.0979,2.8091,1.0427,0.8284,1.4253,1.4253,128874.0,88086.8,69046.4,1130220.0,772522.0,5.313,8.79831,0.11565,0.310654,0.34885,0.47057,0.444414,9.32,7.62,69347,,,1,23,89,2001-08-24
600418.SH,2008-02-25,8.72,8.26,8.79,8.2,8.77,-0.51,-5.82,115834.0,97850.2,1.315,1.6776,0.76,28.0354,29.2895,2.6458,0.9821,0.7802,1.5133,1.5133,128874.0,88086.8,69046.4,1064500.0,727597.0,5.313,8.44742,0.17721,-0.985402,1.06576,0.132956,0.779095,9.65,7.89,11631,24447,-0.3533522099683707,1,23,89,2001-08-24
600418.SH,2008-02-26,8.49,8.46,8.54,8.15,8.26,0.2,2.42,72541.8,60503.6,0.8235,1.0506,0.44,28.7142,29.9987,2.7098,1.0059,0.7991,1.4775,1.4775,128874.0,88086.8,69046.4,1090270.0,745215.0,5.313,8.34052,0.232155,-0.576879,0.314811,0.297461,0.55602,9.09,7.43,7334,,,1,23,89,2001-08-24
600418.SH,2008-02-27,8.46,8.58,8.63,8.33,8.46,0.12,1.42,80929.9,68996.3,0.9188,1.1721,0.51,29.1215,30.4242,2.7483,1.0201,0.8104,1.4569,1.4569,128874.0,88086.8,69046.4,1105740.0,755785.0,5.313,8.52544,0.160694,0.367952,-0.146806,0.287757,0.348514,9.31,7.61,11624,,,1,23,89,2001-08-24
600418.SH,2008-02-28,8.6,8.42,8.6,8.38,8.58,-0.16,-1.86,61357.1,51978.6,0.6966,0.8886,0.4,28.5785,29.8569,2.697,1.0011,0.7953,1.4846,1.4846,128874.0,88086.8,69046.4,1085120.0,741691.0,5.313,8.47148,0.240739,-0.061941,0.568762,-0.114165,0.552673,9.44,7.72,5594,14871,-0.451437547268602,1,23,89,2001-08-24
600418.SH,2008-02-29,8.4,8.57,8.62,8.38,8.42,0.15,1.78,77774.9,66255.0,0.8829,1.1264,0.54,29.0876,30.3887,2.7451,1.0189,0.8095,1.4586,1.4586,128874.0,88086.8,69046.4,1104450.0,754904.0,5.313,8.51882,0.430563,1.77853,3.84564,0.658158,0.177989,9.26,7.58,26536,17521,0.20520648090282287,1,23,89,2001-08-24
600418.SH,2008-03-03,8.56,8.74,8.75,8.41,8.57,0.17,1.98,93632.8,80829.8,1.063,1.3561,1.15,29.6646,30.9916,2.7995,1.0392,0.8256,1.4302,1.4302,128874.0,88086.8,69046.4,1126360.0,769879.0,5.313,8.63264,0.232044,0.700149,0.369291,0.149758,0.203394,9.43,7.71,19217,,,1,23,89,2001-08-24
600418.SH,2008-03-04,8.74,8.61,8.8,8.6,8.74,-0.13,-1.49,106014.0,92007.5,1.2035,1.5354,1.37,29.2234,30.5306,2.7579,1.0237,0.8133,1.4518,1.4518,128874.0,88086.8,69046.4,1109600.0,758428.0,5.313,8.6788,0.160375,0.362533,0.3963,0.0856546,0.518578,9.61,7.87,20168,24097,-0.08800271410003661,1,23,89,2001-08-24
600418.SH,2008-03-05,8.61,8.41,8.68,8.27,8.61,-0.2,-2.32,91010.3,76722.1,1.0332,1.3181,1.08,28.5445,29.8214,2.6938,0.9999,0.7944,1.4863,1.4863,128874.0,88086.8,69046.4,1083830.0,740810.0,5.313,8.43004,0.210219,0.617096,0.445488,-0.236162,0.528436,9.47,7.75,8079,26281,-0.528720077927915,1,23,89,2001-08-24
600418.SH,2008-03-06,8.4,8.73,8.8,8.38,8.41,0.32,3.81,128663.0,110904.0,1.4606,1.8634,1.5,29.6306,30.9561,2.7963,1.038,0.8246,1.4318,1.4318,128874.0,88086.8,69046.4,1125070.0,768998.0,5.313,8.61979,0.440453,0.891549,0.646789,0.437135,0.238552,9.25,7.57,21397,,,1,23,89,2001-08-24
600418.SH,2008-03-07,8.68,8.5,8.7,8.46,8.73,-0.23,-2.63,58127.2,49743.6,0.6599,0.8419,0.58,28.85,30.1405,2.7226,1.0106,0.8029,1.4706,1.4706,128874.0,88086.8,69046.4,1095430.0,748738.0,5.313,8.55772,0.136563,0.0784974,0.253437,0.16968,0.544867,9.6,7.86,5165,,,1,23,89,2001-08-24
600418.SH,2008-03-10,8.32,8.12,8.45,8.1,8.5,-0.38,-4.47,77934.4,64229.2,0.8847,1.1287,0.82,27.5602,31.9413,2.56,0.9654,0.7287,1.5394,1.5394,128874.0,88086.8,69046.4,1046450.0,715265.0,5.313,8.24145,0.212077,-0.397004,-0.303343,-0.218686,0.779916,9.35,7.65,3440,,,1,23,89,2001-08-24
600418.SH,2008-03-11,8.02,8.12,8.17,7.91,8.12,0.0,0.0,62211.5,50090.0,0.7063,0.901,0.67,27.5602,31.9413,2.56,0.9654,0.7287,1.5394,1.5394,128874.0,88086.8,69046.4,1046450.0,715265.0,5.313,8.05157,0.205073,0.460365,0.0350111,-0.0162518,0.384144,8.93,7.31,3306,13443,-0.6039107940892865,1,23,89,2001-08-24
600418.SH,2008-03-12,8.25,7.89,8.3,7.85,8.12,-0.23,-2.83,56164.2,45091.6,0.6376,0.8134,0.67,26.7796,31.0366,2.4875,0.9381,0.708,1.5843,1.5843,128874.0,88086.8,69046.4,1016810.0,695005.0,5.313,8.02853,0.23086,-0.428153,1.12346,-0.358781,0.757992,8.93,7.31,3210,8636,-0.45330028939835004,1,23,89,2001-08-24
600418.SH,2008-03-13,7.73,7.63,7.89,7.56,7.89,-0.26,-3.3,69139.9,53309.2,0.7849,1.0014,0.9,25.8971,30.0138,2.4056,0.9072,0.6847,1.6383,1.6383,128874.0,88086.8,69046.4,983306.0,672103.0,5.313,7.71035,0.14096,-0.109021,1.84147,-0.651865,0.569447,8.68,7.1,9861,15153,-0.211554899845817,1,23,89,2001-08-24
600418.SH,2008-03-14,7.6,7.51,7.73,7.4,7.63,-0.12,-1.57,54507.0,41051.5,0.6188,0.7894,0.84,25.4898,29.5418,2.3677,0.8929,0.6739,1.6644,1.6644,128874.0,88086.8,69046.4,967841.0,661532.0,5.313,7.53142,0.125764,0.668625,0.27611,-0.164993,0.465433,8.39,6.87,2360,,,1,23,89,2001-08-24
600418.SH,2008-03-17,7.5,7.01,7.5,6.96,7.51,-0.5,-6.66,64436.1,46463.1,0.7315,0.9332,1.01,23.7928,27.575,2.2101,0.8335,0.6291,1.7832,1.7832,128874.0,88086.8,69046.4,903404.0,617489.0,5.313,7.21072,0.391334,-0.604438,0.6028,-0.498017,0.782443,8.26,6.76,8745,15045,-0.2636730102640909,1,23,89,2001-08-24
600418.SH,2008-03-18,6.99,6.46,7.15,6.33,7.01,-0.55,-7.85,77579.3,51808.3,0.8807,1.1236,1.27,21.926,25.4115,2.0367,0.7681,0.5797,1.935,1.935,128874.0,88086.8,69046.4,832524.0,569041.0,5.313,6.67811,0.230887,0.374861,1.12374,-0.530264,0.626758,7.71,6.31,6160,,,1,23,89,2001-08-24
600418.SH,2008-03-19,6.71,6.72,6.87,6.5,6.46,0.26,4.02,61705.7,41286.7,0.7005,0.8937,0.96,22.8085,26.4342,2.1187,0.799,0.603,1.8601,1.8601,128874.0,88086.8,69046.4,866031.0,591944.0,5.313,6.6909,0.122792,0.523501,0.298113,-0.152316,0.356131,7.11,5.81,5086,,,1,23,89,2001-08-24
600418.SH,2008-03-20,6.6,6.91,7.03,6.36,6.72,0.19,2.83,65310.6,43920.7,0.7414,0.9459,1.0,23.4534,27.1816,2.1786,0.8216,0.6201,1.809,1.809,128874.0,88086.8,69046.4,890517.0,608680.0,5.313,6.7249,0.236515,0.294682,0.20385,0.512005,0.324351,7.39,6.05,10793,,,1,23,89,2001-08-24
600418.SH,2008-03-21,6.83,7.05,7.13,6.83,6.91,0.14,2.03,57297.3,40174.4,0.6505,0.8298,0.89,23.9285,27.7323,2.2227,0.8382,0.6327,1.773,1.773,128874.0,88086.8,69046.4,908559.0,621012.0,5.313,7.01158,0.188771,0.509483,1.70308,0.311469,0.366521,7.6,6.22,5797,,,1,23,89,2001-08-24
600418.SH,2008-03-24,7.18,6.8,7.19,6.79,7.05,-0.25,-3.55,51786.0,36420.1,0.5879,0.75,0.79,23.08,26.7489,2.1439,0.8085,0.6102,1.8382,1.8382,128874.0,88086.8,69046.4,876341.0,598990.0,5.313,7.03281,0.196984,0.248222,-0.520191,-0.163496,0.65429,7.76,6.35,0,,,1,23,89,2001-08-24
