Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Vwap,Intra_tail_ratio,Intra_returns_skewness,Intra_returns_kurtosis,Intra_price_vol_corr,Intra_downside_ratio,Up_limit,Down_limit,Mfd_buyord,Mfd_sellord,Mfd_volinflowrate,Mkt_class,Ind_class_l1,Ind_class_l2,List_date
000990.SZ,2023-10-24,7.25,7.39,7.42,7.21,7.2,0.19,2.6389,55891.0,40979.1,0.4599,0.9863,0.98,169.831,,0.5137,0.7664,0.762,0.0,1.4885,121524.0,121524.0,56666.8,898061.0,898060.0,3.164,7.33196,0.203843,0.433702,-0.175548,-0.0239303,0.297336,7.92,6.48,5279,10280,-0.32275225730933976,1,15,56,2000-07-06
000990.SZ,2023-10-25,7.36,7.53,7.57,7.36,7.39,0.14,1.8945,60686.0,45693.8,0.4994,1.0709,1.03,173.048,,0.5234,0.781,0.7764,0.0,1.4608,121524.0,121524.0,56666.8,915074.0,915073.0,3.164,7.52954,0.143081,-0.447878,0.18963,-0.398037,0.499472,8.13,6.65,9125,15053,-0.24482369914116942,1,15,56,2000-07-06
000990.SZ,2023-10-26,7.5,7.6,7.64,7.46,7.53,0.07,0.9296,58720.3,44347.6,0.4832,1.0362,0.99,174.657,,0.5283,0.7882,0.7837,0.0,1.4474,121524.0,121524.0,56666.8,923580.0,923580.0,3.164,7.55235,0.154854,0.10671,0.0633961,0.184214,0.351869,8.28,6.78,8748,6077,0.1812641139338888,1,15,56,2000-07-06
000990.SZ,2023-10-27,8.0,8.04,8.26,7.92,7.6,0.44,5.7895,366902.0,297358.0,3.0192,6.4747,6.35,184.769,64.2194,0.5534,0.8339,0.787,0.0,1.3682,121524.0,121524.0,56666.8,977051.0,977050.0,3.164,8.10457,0.135281,-0.263481,-0.195725,0.645393,0.671428,8.36,6.84,65292,113148,-0.26828689954409746,1,15,56,2000-07-06
000990.SZ,2023-10-30,7.92,8.17,8.22,7.92,8.04,0.13,1.6169,275965.0,224180.0,2.2709,4.8699,2.28,187.757,65.2577,0.5623,0.8473,0.7997,0.0,1.3464,121524.0,121524.0,56666.8,992849.0,992848.0,3.164,8.1235,0.107666,0.450417,2.56054,-0.493776,0.357305,8.84,7.24,38960,46139,-0.08408074556128962,1,15,56,2000-07-06
000990.SZ,2023-10-31,8.28,8.37,8.44,8.19,8.17,0.2,2.448,225000.0,188067.0,1.8515,3.9706,1.38,192.353,66.8552,0.5761,0.8681,0.8193,0.0,1.3142,121524.0,121524.0,56666.8,1017150.0,1017150.0,3.164,8.35854,0.154253,-0.917663,3.58338,0.0287596,0.587364,8.99,7.35,39135,63401,-0.2369823506900661,1,15,56,2000-07-06
000990.SZ,2023-11-01,8.35,8.45,8.49,8.31,8.37,0.08,0.9558,176386.0,148937.0,1.4515,3.1127,0.89,194.191,67.4942,0.5816,0.8764,0.8272,0.0,1.3018,121524.0,121524.0,56666.8,1026880.0,1026870.0,3.164,8.44378,0.162575,0.484413,-0.211292,-0.0946863,0.371186,9.21,7.53,16649,39671,-0.4088733679900803,1,15,56,2000-07-06
000990.SZ,2023-11-02,8.49,8.27,8.49,8.23,8.45,-0.18,-2.1302,132980.0,110419.0,1.0943,2.3467,0.6,190.055,66.0565,0.5692,0.8577,0.8095,0.0,1.3301,121524.0,121524.0,56666.8,1005000.0,1005000.0,3.164,8.30341,0.143781,-0.443552,-0.0274804,-0.0341602,0.668581,9.3,7.61,19648,23737,-0.09372636860996866,1,15,56,2000-07-06
000990.SZ,2023-11-03,8.27,8.32,8.4,8.26,8.27,0.05,0.6046,101292.0,84385.7,0.8335,1.7875,0.43,191.204,66.4559,0.5727,0.8629,0.8144,0.0,1.3221,121524.0,121524.0,56666.8,1011080.0,1011080.0,3.164,8.33094,0.14937,0.653471,1.15098,-0.289022,0.388631,9.1,7.44,17661,24990,-0.17134277629680814,1,15,56,2000-07-06
000990.SZ,2023-11-06,8.35,8.3,8.39,8.19,8.32,-0.02,-0.2404,100897.0,83724.9,0.8303,1.7805,0.55,190.744,66.2961,0.5713,0.8608,0.8125,0.0,1.3253,121524.0,121524.0,56666.8,1008650.0,1008650.0,3.164,8.29806,0.163702,-1.50441,4.28254,-0.203924,0.697384,9.15,7.49,26255,20989,0.11173257548948784,1,15,56,2000-07-06
000990.SZ,2023-11-07,8.3,8.33,8.37,8.24,8.3,0.03,0.3614,79900.1,66420.4,0.6575,1.41,0.54,191.434,66.5357,0.5733,0.8639,0.8154,0.0,1.3205,121524.0,121524.0,56666.8,1012290.0,1012290.0,3.164,8.31293,0.179287,1.14699,1.1853,-0.179341,0.274101,9.13,7.47,19442,18874,0.01632594426094775,1,15,56,2000-07-06
000990.SZ,2023-11-08,8.33,8.31,8.35,8.24,8.33,-0.02,-0.2401,76187.0,63294.7,0.6269,1.3445,0.64,190.974,66.376,0.572,0.8619,0.8135,0.0,1.3237,121524.0,121524.0,56666.8,1009860.0,1009860.0,3.164,8.30781,0.14954,0.977015,1.66873,-0.38439,0.314299,9.16,7.5,14971,11420,0.13394545626758356,1,15,56,2000-07-06
000990.SZ,2023-11-09,8.29,8.32,8.4,8.29,8.31,0.01,0.1203,77985.5,65012.8,0.6417,1.3762,0.79,191.204,66.4559,0.5727,0.8629,0.8144,0.0,1.3221,121524.0,121524.0,56666.8,1011080.0,1011080.0,3.164,8.33653,0.145836,0.635275,0.699044,0.453463,0.47648,9.14,7.48,21605,15295,0.17066264344836007,1,15,56,2000-07-06
000990.SZ,2023-11-10,8.29,8.31,8.34,8.26,8.32,-0.01,-0.1202,67861.0,56389.7,0.5584,1.1975,0.78,190.974,66.376,0.572,0.8619,0.8135,0.0,1.3237,121524.0,121524.0,56666.8,1009860.0,1009860.0,3.164,8.30958,0.249274,0.272745,-0.484196,-0.285075,0.4393,9.15,7.49,12666,10404,0.09740910388055295,1,15,56,2000-07-06
000990.SZ,2023-11-13,8.3,8.35,8.39,8.28,8.31,0.04,0.4813,76164.0,63369.4,0.6267,1.3441,0.95,191.893,66.6955,0.5747,0.866,0.8174,0.0,1.3174,121524.0,121524.0,56666.8,1014720.0,1014720.0,3.164,8.32012,0.170422,0.162705,-0.602789,0.0494607,0.390285,9.14,7.48,7668,10826,-0.17122267600533123,1,15,56,2000-07-06
000990.SZ,2023-11-14,8.35,8.36,8.4,8.31,8.35,0.01,0.1198,71432.7,59665.4,0.5878,1.2606,0.94,192.123,66.7754,0.5754,0.867,0.8183,0.0,1.3158,121524.0,121524.0,56666.8,1015940.0,1015940.0,3.164,8.35267,0.235115,0.384641,0.405832,0.527558,0.470506,9.19,7.52,9801,14483,-0.19270272127151747,1,15,56,2000-07-06
000990.SZ,2023-11-15,8.4,8.36,8.4,8.31,8.36,0.0,0.0,60732.0,50661.9,0.4998,1.0717,0.82,192.123,66.7754,0.5754,0.867,0.8183,0.0,1.3158,121524.0,121524.0,56666.8,1015940.0,1015940.0,3.164,8.34188,0.191267,0.166966,-0.526966,0.1082,0.437597,9.2,7.52,12476,9134,0.15419853880633125,1,15,56,2000-07-06
000990.SZ,2023-11-16,8.38,8.31,8.38,8.28,8.36,-0.05,-0.5981,55777.7,46377.4,0.459,0.9843,0.79,190.974,66.376,0.572,0.8619,0.8135,0.0,1.3237,121524.0,121524.0,56666.8,1009860.0,1009860.0,3.164,8.31469,0.176001,0.125698,-0.388066,-0.00598353,0.531788,9.2,7.52,8060,6217,0.1293144278923744,1,15,56,2000-07-06
000990.SZ,2023-11-17,8.31,8.32,8.37,8.27,8.31,0.01,0.1203,73594.0,61311.4,0.6056,1.2987,1.11,191.204,66.4559,0.5727,0.8629,0.8144,0.0,1.3221,121524.0,121524.0,56666.8,1011080.0,1011080.0,3.164,8.33103,0.172881,0.233464,0.61512,-0.388559,0.440734,9.14,7.48,10929,17631,-0.2347339336000416,1,15,56,2000-07-06
000990.SZ,2023-11-20,8.35,8.35,8.37,8.29,8.32,0.03,0.3606,72387.0,60361.1,0.5957,1.2774,1.07,191.893,66.6955,0.5747,0.866,0.8174,0.0,1.3174,121524.0,121524.0,56666.8,1014720.0,1014720.0,3.164,8.33866,0.107602,0.397439,0.061746,-0.339684,0.446391,9.15,7.49,6858,7073,-0.015759820104029626,1,15,56,2000-07-06
000990.SZ,2023-11-21,8.35,8.37,8.43,8.34,8.35,0.02,0.2395,80685.5,67729.5,0.6639,1.4239,1.21,192.353,66.8552,0.5761,0.8681,0.8193,0.0,1.3142,121524.0,121524.0,56666.8,1017150.0,1017150.0,3.164,8.39426,0.136903,-0.295778,-0.511825,-0.0513279,0.556009,9.19,7.52,8969,12191,-0.15251719814549522,1,15,56,2000-07-06
000990.SZ,2023-11-22,8.37,8.33,8.4,8.33,8.37,-0.04,-0.4779,63370.0,53021.1,0.5215,1.1183,0.92,191.434,66.5357,0.5733,0.8639,0.8154,0.0,1.3205,121524.0,121524.0,56666.8,1012290.0,1012290.0,3.164,8.36691,0.144627,0.597548,1.68551,0.0885726,0.492661,9.21,7.53,5847,10288,-0.27571429912751166,1,15,56,2000-07-06
000990.SZ,2023-11-23,8.33,8.46,8.46,8.3,8.33,0.13,1.5606,85971.0,72219.2,0.7074,1.5171,1.24,194.421,67.5741,0.5823,0.8774,0.8281,0.0,1.3002,121524.0,121524.0,56666.8,1028090.0,1028090.0,3.164,8.40041,0.163439,0.50708,0.0815746,0.155841,0.243007,9.16,7.5,17330,20830,-0.09118389532426363,1,15,56,2000-07-06
000990.SZ,2023-11-24,8.46,8.43,8.53,8.39,8.46,-0.03,-0.3546,90247.0,76264.7,0.7426,1.5926,1.2,193.732,67.3345,0.5802,0.8743,0.8252,0.0,1.3049,121524.0,121524.0,56666.8,1024450.0,1024440.0,3.164,8.45067,0.115151,0.865604,0.675367,0.391748,0.38077,9.31,7.61,10863,13356,-0.10201092880861556,1,15,56,2000-07-06
000990.SZ,2023-11-27,8.4,8.37,8.44,8.29,8.43,-0.06,-0.7117,85000.3,70976.0,0.6995,1.5,1.08,192.353,66.8552,0.5761,0.8681,0.8193,0.0,1.3142,121524.0,121524.0,56666.8,1017150.0,1017150.0,3.164,8.3501,0.115024,-0.345959,0.893695,-0.320356,0.59708,9.27,7.59,12891,19493,-0.2032802090178215,1,15,56,2000-07-06
000990.SZ,2023-11-28,8.35,8.41,8.41,8.21,8.37,0.04,0.4779,85281.1,71112.3,0.7018,1.505,1.05,193.272,67.1747,0.5789,0.8722,0.8232,0.0,1.308,121524.0,121524.0,56666.8,1022010.0,1022010.0,3.164,8.33857,0.106542,0.303719,3.43464,-0.668158,0.322395,9.21,7.53,5123,16142,-0.5181698007885602,1,15,56,2000-07-06
000990.SZ,2023-11-29,8.4,8.43,8.54,8.4,8.41,0.02,0.2378,90249.9,76375.4,0.7427,1.5926,1.1,193.732,67.3345,0.5802,0.8743,0.8252,0.0,1.3049,121524.0,121524.0,56666.8,1024450.0,1024440.0,3.164,8.46266,0.105961,0.329721,0.457978,0.426107,0.489188,9.25,7.57,14293,11153,0.12358327266980432,1,15,56,2000-07-06
000990.SZ,2023-11-30,8.43,8.34,8.45,8.27,8.43,-0.09,-1.0676,71581.4,59642.9,0.589,1.2632,0.82,191.663,66.6156,0.574,0.865,0.8164,0.0,1.3189,121524.0,121524.0,56666.8,1013510.0,1013510.0,3.164,8.33217,0.0912533,-0.578363,1.3501,0.090382,0.584868,9.27,7.59,11476,18840,-0.24169192861766703,1,15,56,2000-07-06
000990.SZ,2023-12-01,8.32,8.46,8.48,8.32,8.34,0.12,1.4388,99935.0,84337.7,0.8224,1.7636,1.18,194.421,67.5741,0.5823,0.8774,0.8281,0.0,1.3002,121524.0,121524.0,56666.8,1028090.0,1028090.0,3.164,8.43925,0.1392,0.352465,-0.959516,-0.392518,0.293127,9.17,7.51,8615,12641,-0.18913649025069637,1,15,56,2000-07-06
000990.SZ,2023-12-04,8.45,8.34,8.47,8.22,8.46,-0.12,-1.4184,85010.3,70721.4,0.6995,1.5002,0.98,191.663,66.6156,0.574,0.865,0.8164,0.0,1.3189,121524.0,121524.0,56666.8,1013510.0,1013510.0,3.164,8.31917,0.104258,-2.67904,12.6385,-0.57641,0.717417,9.31,7.61,9772,10413,-0.03082907909019834,1,15,56,2000-07-06
000990.SZ,2023-12-05,8.31,8.25,8.37,8.25,8.34,-0.09,-1.0791,69608.0,57875.0,0.5728,1.2284,0.81,189.595,65.8967,0.5678,0.8556,0.8076,0.0,1.3333,121524.0,121524.0,56666.8,1002570.0,1002570.0,3.164,8.31442,0.185726,0.236058,-0.151615,-0.0596837,0.541207,9.17,7.51,8269,12288,-0.19503115350302877,1,15,56,2000-07-06
000990.SZ,2023-12-06,8.22,8.35,8.41,8.21,8.25,0.1,1.2121,54930.3,45809.4,0.452,0.9694,0.66,191.893,66.6955,0.5747,0.866,0.8174,0.0,1.3174,121524.0,121524.0,56666.8,1014720.0,1014720.0,3.164,8.33956,0.192263,0.364418,0.04402,-0.282111,0.318304,9.08,7.43,5899,4540,0.13056040328099655,1,15,56,2000-07-06
000990.SZ,2023-12-07,8.39,8.33,8.4,8.25,8.35,-0.02,-0.2395,73979.9,61643.6,0.6088,1.3055,0.97,191.434,66.5357,0.5733,0.8639,0.8154,0.0,1.3205,121524.0,121524.0,56666.8,1012290.0,1012290.0,3.164,8.33248,0.131941,-0.228834,0.143615,-0.232841,0.474215,9.19,7.52,11926,17859,-0.19920692471957369,1,15,56,2000-07-06
000990.SZ,2023-12-08,8.35,8.18,8.35,8.18,8.33,-0.15,-1.8007,74252.7,61368.9,0.611,1.3103,0.97,187.986,65.3376,0.563,0.8484,0.8007,0.0,1.3447,121524.0,121524.0,56666.8,994064.0,994064.0,3.164,8.26487,0.190107,0.662756,1.0876,0.0965202,0.563106,9.16,7.5,7150,15615,-0.3708674749076969,1,15,56,2000-07-06
000990.SZ,2023-12-11,8.24,8.37,8.38,8.12,8.18,0.19,2.3227,90458.2,74870.6,0.7444,1.5963,1.26,192.353,66.8552,0.5761,0.8681,0.8193,0.0,1.3142,121524.0,121524.0,56666.8,1017150.0,1017150.0,3.164,8.27681,0.13917,0.381472,-0.469,-0.200019,0.23689,9.0,7.36,6812,13225,-0.31846516521621787,1,15,56,2000-07-06
000990.SZ,2023-12-12,8.36,8.36,8.39,8.24,8.37,-0.01,-0.1195,67877.1,56472.1,0.5586,1.1978,0.93,192.123,66.7754,0.5754,0.867,0.8183,0.0,1.3158,121524.0,121524.0,56666.8,1015940.0,1015940.0,3.164,8.31975,0.200922,0.620232,0.610447,-0.27907,0.336451,9.21,7.53,11592,12116,-0.023383469900797007,1,15,56,2000-07-06
000990.SZ,2023-12-13,8.36,8.35,8.43,8.31,8.36,-0.01,-0.1196,59457.6,49895.2,0.4893,1.0492,0.82,191.893,66.6955,0.5747,0.866,0.8174,0.0,1.3174,121524.0,121524.0,56666.8,1014720.0,1014720.0,3.164,8.39173,0.194759,-0.503308,3.53239,-0.280201,0.499798,9.2,7.52,4966,8512,-0.26268168811885395,1,15,56,2000-07-06
000990.SZ,2023-12-14,8.4,8.35,8.41,8.33,8.35,0.0,0.0,41521.7,34789.7,0.3417,0.7327,0.57,191.893,66.6955,0.5747,0.866,0.8174,0.0,1.3174,121524.0,121524.0,56666.8,1014720.0,1014720.0,3.164,8.37868,0.172439,-0.437123,-0.569467,0.0181837,0.621718,9.19,7.52,4629,5751,-0.10801338216729338,1,15,56,2000-07-06
000990.SZ,2023-12-15,8.35,8.29,8.41,8.27,8.35,-0.06,-0.7186,54629.0,45560.8,0.4495,0.964,0.82,190.514,66.2162,0.5706,0.8598,0.8115,0.0,1.3269,121524.0,121524.0,56666.8,1007430.0,1007430.0,3.164,8.34003,0.159787,-0.0521938,1.64301,0.0557657,0.587496,9.19,7.52,2634,4316,-0.2417229907690533,1,15,56,2000-07-06
000990.SZ,2023-12-18,8.28,8.19,8.33,8.17,8.29,-0.1,-1.2063,53160.0,43677.8,0.4374,0.9381,0.85,188.216,65.4175,0.5637,0.8494,0.8017,0.0,1.3431,121524.0,121524.0,56666.8,995280.0,995279.0,3.164,8.2163,0.195824,0.173244,-0.341673,0.148172,0.551335,9.12,7.46,2745,5231,-0.3121081273179024,1,15,56,2000-07-06
000990.SZ,2023-12-19,8.17,8.14,8.19,8.1,8.19,-0.05,-0.6105,56405.0,45886.9,0.4641,0.9954,1.02,187.067,65.0181,0.5603,0.8442,0.7968,0.0,1.3514,121524.0,121524.0,56666.8,989203.0,989203.0,3.164,8.13526,0.142611,-0.504672,0.841261,-0.260453,0.557979,9.01,7.37,3198,8660,-0.4601197920461693,1,15,56,2000-07-06
000990.SZ,2023-12-20,8.2,8.1,8.22,8.1,8.14,-0.04,-0.4914,48219.0,39367.6,0.3968,0.8509,0.91,186.148,64.6986,0.5575,0.8401,0.7929,0.0,1.358,121524.0,121524.0,56666.8,984342.0,984342.0,3.164,8.16433,0.175864,-0.400417,-0.0802803,-0.138071,0.645372,8.95,7.33,1499,4734,-0.5193266289290629,1,15,56,2000-07-06
000990.SZ,2023-12-21,8.05,8.13,8.16,7.97,8.1,0.03,0.3704,47659.1,38420.7,0.3922,0.841,0.94,186.837,64.9382,0.5596,0.8432,0.7958,0.0,1.353,121524.0,121524.0,56666.8,987988.0,987987.0,3.164,8.06157,0.112445,0.424391,0.27845,-0.619354,0.376563,8.91,7.29,3163,3086,0.013102717241606537,1,15,56,2000-07-06
000990.SZ,2023-12-22,8.13,8.11,8.2,8.05,8.13,-0.02,-0.246,51902.7,42176.7,0.4271,0.9159,1.0,186.378,64.7785,0.5582,0.8411,0.7939,0.0,1.3564,121524.0,121524.0,56666.8,985558.0,985557.0,3.164,8.12611,0.135387,-0.676357,2.00336,-0.0943207,0.553619,8.94,7.32,3341,5396,-0.23468814785323422,1,15,56,2000-07-06
000990.SZ,2023-12-25,8.08,8.05,8.16,7.94,8.11,-0.06,-0.7398,56183.0,44956.8,0.4623,0.9915,1.09,184.999,64.2992,0.5541,0.8349,0.788,0.0,1.3665,121524.0,121524.0,56666.8,978266.0,978266.0,3.164,8.00186,0.157272,-0.652665,1.48652,0.26823,0.559445,8.92,7.3,2209,3968,-0.28476282048430773,1,15,56,2000-07-06
000990.SZ,2023-12-26,8.12,8.01,8.12,7.97,8.05,-0.04,-0.4969,47732.0,38380.2,0.3928,0.8423,0.92,184.079,63.9797,0.5513,0.8307,0.7841,0.0,1.3733,121524.0,121524.0,56666.8,973405.0,973405.0,3.164,8.04077,0.16601,0.373331,-0.0357509,0.242061,0.46646,8.86,7.25,1635,1333,0.10459100729374579,1,15,56,2000-07-06
000990.SZ,2023-12-27,7.94,8.03,8.05,7.91,8.01,0.02,0.2497,49276.0,39268.0,0.4055,0.8696,0.98,184.539,64.1395,0.5527,0.8328,0.786,0.0,1.3699,121524.0,121524.0,56666.8,975836.0,975835.0,3.164,7.96899,0.159936,-0.322812,-0.0777559,-0.313784,0.447194,8.81,7.21,3601,4585,-0.11822984287277968,1,15,56,2000-07-06
000990.SZ,2023-12-28,8.03,8.15,8.18,7.97,8.03,0.12,1.4944,60594.4,49036.5,0.4986,1.0693,1.2,187.297,65.098,0.561,0.8453,0.7978,0.0,1.3497,121524.0,121524.0,56666.8,990419.0,990418.0,3.164,8.09258,0.13064,0.578177,1.4502,-0.490432,0.292601,8.83,7.23,5235,8488,-0.2359617123355267,1,15,56,2000-07-06
000990.SZ,2023-12-29,8.18,8.21,8.22,8.13,8.15,0.06,0.7362,49532.0,40490.8,0.4076,0.8741,0.93,188.676,65.5772,0.5651,0.8515,0.8037,0.0,1.3398,121524.0,121524.0,56666.8,997710.0,997709.0,3.164,8.17467,0.172575,0.260241,-0.152871,-0.0125242,0.418022,8.97,7.34,5042,4172,0.09547019789393414,1,15,56,2000-07-06
000990.SZ,2024-01-02,8.21,8.38,8.43,8.21,8.21,0.17,2.0706,119832.0,100223.0,0.9861,2.1147,2.28,192.583,66.9351,0.5768,0.8691,0.8203,1.3126,1.3126,121524.0,121524.0,56666.8,1018370.0,1018370.0,3.164,8.36362,0.195816,0.755578,1.18771,0.0946843,0.280016,9.03,7.39,9428,10755,-0.06545306726798326,1,15,56,2000-07-06
000990.SZ,2024-01-03,8.38,8.56,8.62,8.34,8.38,0.18,2.148,125630.0,107211.0,1.0338,2.217,1.92,196.719,68.3729,0.5892,0.8878,0.8379,1.285,1.285,121524.0,121524.0,56666.8,1040240.0,1040240.0,3.164,8.53387,0.142482,1.10193,2.40342,0.213869,0.267419,9.22,7.54,22199,25887,-0.0765359425363904,1,15,56,2000-07-06
000990.SZ,2024-01-04,8.51,8.55,8.6,8.51,8.56,-0.01,-0.1168,92358.3,79051.1,0.76,1.6298,1.14,196.489,68.293,0.5885,0.8867,0.8369,1.2865,1.2865,121524.0,121524.0,56666.8,1039030.0,1039030.0,3.164,8.55917,0.163364,-0.263273,0.514955,0.184141,0.552256,9.42,7.7,4816,12222,-0.4340782210258058,1,15,56,2000-07-06
000990.SZ,2024-01-05,8.58,8.48,8.62,8.44,8.55,-0.07,-0.8187,67393.0,57535.7,0.5546,1.1893,0.75,194.881,67.7339,0.5837,0.8795,0.8301,1.2972,1.2972,121524.0,121524.0,56666.8,1030520.0,1030520.0,3.164,8.53734,0.184708,0.0922476,-0.85559,0.06373,0.612584,9.41,7.7,4560,11362,-0.42605897388938224,1,15,56,2000-07-06
000990.SZ,2024-01-08,8.49,8.36,8.49,8.33,8.48,-0.12,-1.4151,66750.1,56099.5,0.5493,1.1779,0.73,192.123,66.7754,0.5754,0.867,0.8183,1.3158,1.3158,121524.0,121524.0,56666.8,1015940.0,1015940.0,3.164,8.40441,0.16427,0.178189,-0.158867,-0.0771985,0.543364,9.33,7.63,9489,8188,0.07390409309473223,1,15,56,2000-07-06
000990.SZ,2024-01-09,8.33,8.33,8.38,8.22,8.36,-0.03,-0.3589,73553.1,61013.4,0.6053,1.298,0.78,191.434,66.5357,0.5733,0.8639,0.8154,1.3205,1.3205,121524.0,121524.0,56666.8,1012290.0,1012290.0,3.164,8.29515,0.174881,-0.127928,-0.10816,-0.430562,0.483973,9.2,7.52,5983,3418,0.27424028489228497,1,15,56,2000-07-06
000990.SZ,2024-01-10,8.34,8.3,8.45,8.25,8.33,-0.03,-0.3601,69110.0,57660.2,0.5687,1.2196,0.81,190.744,66.2961,0.5713,0.8608,0.8125,1.3253,1.3253,121524.0,121524.0,56666.8,1008650.0,1008650.0,3.164,8.34325,0.141224,0.183138,0.772103,-0.266679,0.456437,9.16,7.5,5204,10356,-0.32898134823038494,1,15,56,2000-07-06
000990.SZ,2024-01-11,8.3,8.28,8.33,8.21,8.3,-0.02,-0.241,65500.0,54244.4,0.539,1.1559,0.89,190.284,66.1364,0.5699,0.8587,0.8105,1.3285,1.3285,121524.0,121524.0,56666.8,1006220.0,1006220.0,3.164,8.28159,0.164122,0.322629,-0.659883,-0.16796,0.413149,9.13,7.47,6413,6991,-0.04207292940872935,1,15,56,2000-07-06
000990.SZ,2024-01-12,8.28,8.22,8.34,8.2,8.28,-0.06,-0.7246,63222.1,52311.6,0.5202,1.1157,0.92,188.906,65.6571,0.5658,0.8525,0.8046,1.3382,1.3382,121524.0,121524.0,56666.8,998925.0,998924.0,3.164,8.27427,0.144064,-0.0916773,-0.620985,0.237634,0.594796,9.11,7.45,5239,9523,-0.28961767099823493,1,15,56,2000-07-06
000990.SZ,2024-01-15,8.25,8.24,8.29,8.17,8.22,0.02,0.2433,56772.0,46750.7,0.4672,1.0019,0.84,189.365,65.8169,0.5672,0.8546,0.8066,1.335,1.335,121524.0,121524.0,56666.8,1001360.0,1001360.0,3.164,8.23481,0.128743,-0.0440283,1.66523,-0.41993,0.46397,9.04,7.4,2882,3279,-0.06351371625490083,1,15,56,2000-07-06
000990.SZ,2024-01-16,8.22,8.17,8.29,8.11,8.24,-0.07,-0.8495,53998.0,44248.4,0.4443,0.9529,0.82,187.757,65.2577,0.5623,0.8473,0.7997,1.3464,1.3464,121524.0,121524.0,56666.8,992849.0,992848.0,3.164,8.19444,0.123671,0.660942,0.474315,0.287434,0.481898,9.06,7.42,5029,5167,-0.011950463650332336,1,15,56,2000-07-06
000990.SZ,2024-01-17,8.19,8.02,8.2,8.01,8.17,-0.15,-1.836,49608.0,40322.7,0.4082,0.8754,0.8,184.309,64.0596,0.552,0.8318,0.7851,1.3716,1.3716,121524.0,121524.0,56666.8,974620.0,974620.0,3.164,8.12827,0.229661,0.126931,-0.304981,-0.288325,0.635996,8.99,7.35,1400,3577,-0.4399384376858614,1,15,56,2000-07-06
000990.SZ,2024-01-18,7.98,7.76,8.04,7.54,8.02,-0.26,-3.2419,133137.0,102779.0,1.0956,2.3495,2.3,178.334,61.9829,0.5341,0.8048,0.7596,1.4175,1.4175,121524.0,121524.0,56666.8,943024.0,943024.0,3.164,7.71975,0.138662,0.0123354,0.0647291,0.401506,0.571039,8.82,7.22,17933,11194,0.23263947882613986,1,15,56,2000-07-06
000990.SZ,2024-01-19,7.79,7.73,7.81,7.67,7.76,-0.03,-0.3866,80984.0,62755.6,0.6664,1.4291,1.14,177.645,61.7432,0.5321,0.8017,0.7567,1.423,1.423,121524.0,121524.0,56666.8,939379.0,939378.0,3.164,7.74914,0.154821,0.179433,0.52726,0.0250689,0.49091,8.54,6.98,5735,4059,0.17189786115275357,1,15,56,2000-07-06
000990.SZ,2024-01-22,7.68,7.23,7.73,7.18,7.73,-0.5,-6.4683,97745.0,72674.0,0.8043,1.7249,1.31,166.154,57.7495,0.4976,0.7498,0.7077,1.5214,1.5214,121524.0,121524.0,56666.8,878617.0,878616.0,3.164,7.43506,0.22972,0.326126,0.120477,-0.440838,0.759082,8.5,6.96,9160,12268,-0.14668143396599473,1,15,56,2000-07-06
000990.SZ,2024-01-23,7.22,7.25,7.31,7.0,7.23,0.02,0.2766,117966.0,84583.4,0.9707,2.0817,1.42,166.614,57.9093,0.499,0.7519,0.7097,1.5172,1.5172,121524.0,121524.0,56666.8,881047.0,881047.0,3.164,7.17016,0.10364,0.256526,0.381358,-0.676898,0.351312,7.95,6.51,10986,9120,0.09122794479268365,1,15,56,2000-07-06
000990.SZ,2024-01-24,7.27,7.5,7.5,7.21,7.25,0.25,3.4483,106158.0,78185.3,0.8736,1.8734,1.11,172.359,59.9061,0.5162,0.7778,0.7342,1.4667,1.4667,121524.0,121524.0,56666.8,911428.0,911428.0,3.164,7.36497,0.124503,0.689299,1.05115,0.202572,0.325787,7.98,6.53,5818,11376,-0.32168971368251176,1,15,56,2000-07-06
000990.SZ,2024-01-25,7.55,7.83,7.84,7.48,7.5,0.33,4.4,85964.3,65988.0,0.7074,1.517,0.8,179.943,62.542,0.5389,0.8121,0.7665,1.4049,1.4049,121524.0,121524.0,56666.8,951531.0,951530.0,3.164,7.6762,0.14698,-0.0464277,-1.01838,-0.309945,0.248577,8.25,6.75,5392,13245,-0.42376466831921034,1,15,56,2000-07-06
000990.SZ,2024-01-26,7.8,7.92,8.01,7.77,7.83,0.09,1.1494,93611.2,74273.6,0.7703,1.652,0.96,182.011,63.2609,0.5451,0.8214,0.7753,1.3889,1.3889,121524.0,121524.0,56666.8,962468.0,962467.0,3.164,7.93426,0.181143,-0.111304,0.0199863,-0.354289,0.489557,8.61,7.05,13793,5310,0.44542443433043644,1,15,56,2000-07-06
