Symbol,Date,Ind_class,List_date
600360.SH,2021-06-30,电子,2001-03-16
600360.SH,2021-07-30,电子,2001-03-16
600360.SH,2021-08-31,电子,2001-03-16
600360.SH,2021-09-30,电子,2001-03-16
600360.SH,2021-10-29,电子,2001-03-16
600360.SH,2021-11-30,电子,2001-03-16
600360.SH,2021-12-31,电子,2001-03-16
600360.SH,2022-01-28,电子,2001-03-16
600360.SH,2022-02-28,电子,2001-03-16
600360.SH,2022-03-31,电子,2001-03-16
600360.SH,2022-04-29,电子,2001-03-16
600360.SH,2022-05-31,电子,2001-03-16
600360.SH,2022-06-30,电子,2001-03-16
600360.SH,2022-07-29,电子,2001-03-16
600360.SH,2022-08-31,电子,2001-03-16
600360.SH,2022-09-30,电子,2001-03-16
600360.SH,2022-10-31,电子,2001-03-16
600360.SH,2022-11-30,电子,2001-03-16
600360.SH,2022-12-30,电子,2001-03-16
600360.SH,2023-01-31,电子,2001-03-16
600363.SH,2015-05-29,电子,2001-03-29
600363.SH,2015-06-30,电子,2001-03-29
600363.SH,2015-07-31,电子,2001-03-29
600363.SH,2015-08-31,电子,2001-03-29
600363.SH,2015-09-30,电子,2001-03-29
600363.SH,2015-10-30,电子,2001-03-29
600363.SH,2015-11-30,电子,2001-03-29
600363.SH,2015-12-31,电子,2001-03-29
600363.SH,2016-01-29,电子,2001-03-29
600363.SH,2016-02-29,电子,2001-03-29
600363.SH,2016-03-31,电子,2001-03-29
600363.SH,2016-04-29,电子,2001-03-29
600363.SH,2016-05-31,电子,2001-03-29
600363.SH,2016-06-30,电子,2001-03-29
600363.SH,2016-07-29,电子,2001-03-29
600363.SH,2016-08-31,电子,2001-03-29
600363.SH,2016-09-30,电子,2001-03-29
600363.SH,2016-10-31,电子,2001-03-29
600363.SH,2016-11-30,电子,2001-03-29
600363.SH,2016-12-30,电子,2001-03-29
600363.SH,2017-01-26,电子,2001-03-29
600363.SH,2017-02-28,电子,2001-03-29
600363.SH,2017-03-31,电子,2001-03-29
600363.SH,2017-04-28,电子,2001-03-29
600363.SH,2017-05-31,电子,2001-03-29
600363.SH,2017-06-30,电子,2001-03-29
600363.SH,2017-07-31,电子,2001-03-29
600363.SH,2017-08-31,电子,2001-03-29
600363.SH,2017-09-29,电子,2001-03-29
600363.SH,2017-10-31,电子,2001-03-29
600363.SH,2017-11-30,电子,2001-03-29
600363.SH,2017-12-29,电子,2001-03-29
600363.SH,2018-01-31,电子,2001-03-29
600363.SH,2018-02-28,电子,2001-03-29
600363.SH,2018-03-30,电子,2001-03-29
600363.SH,2018-04-27,电子,2001-03-29
600363.SH,2018-05-31,电子,2001-03-29
600363.SH,2018-06-29,电子,2001-03-29
600363.SH,2018-07-31,电子,2001-03-29
600363.SH,2018-08-31,电子,2001-03-29
600363.SH,2018-09-28,电子,2001-03-29
600363.SH,2018-10-31,电子,2001-03-29
600363.SH,2018-11-30,电子,2001-03-29
600363.SH,2018-12-28,电子,2001-03-29
600363.SH,2019-01-31,电子,2001-03-29
600363.SH,2019-02-28,电子,2001-03-29
600363.SH,2019-03-29,电子,2001-03-29
600363.SH,2019-04-30,电子,2001-03-29
600363.SH,2019-05-31,电子,2001-03-29
600363.SH,2019-06-28,电子,2001-03-29
600363.SH,2019-07-31,电子,2001-03-29
600363.SH,2019-08-30,电子,2001-03-29
600363.SH,2019-09-30,电子,2001-03-29
600363.SH,2019-10-31,电子,2001-03-29
600363.SH,2019-11-29,电子,2001-03-29
600363.SH,2019-12-31,电子,2001-03-29
600363.SH,2020-01-23,电子,2001-03-29
600363.SH,2020-02-28,电子,2001-03-29
600363.SH,2020-03-31,电子,2001-03-29
600363.SH,2020-04-30,电子,2001-03-29
600363.SH,2020-05-29,电子,2001-03-29
600363.SH,2020-06-30,电子,2001-03-29
600363.SH,2020-07-31,电子,2001-03-29
600363.SH,2020-08-31,电子,2001-03-29
600363.SH,2020-09-30,电子,2001-03-29
600363.SH,2020-10-30,电子,2001-03-29
600363.SH,2020-11-30,电子,2001-03-29
600363.SH,2020-12-31,电子,2001-03-29
600363.SH,2021-01-29,电子,2001-03-29
600363.SH,2021-02-26,电子,2001-03-29
600363.SH,2021-03-31,电子,2001-03-29
600363.SH,2021-04-30,电子,2001-03-29
600363.SH,2021-05-31,电子,2001-03-29
600363.SH,2021-06-30,电子,2001-03-29
600363.SH,2021-07-30,电子,2001-03-29
600363.SH,2021-08-31,电子,2001-03-29
600363.SH,2021-09-30,电子,2001-03-29
600363.SH,2021-10-29,电子,2001-03-29
600363.SH,2021-11-30,电子,2001-03-29
600363.SH,2021-12-31,电子,2001-03-29
600363.SH,2022-01-28,电子,2001-03-29
600363.SH,2022-02-28,电子,2001-03-29
600363.SH,2022-03-31,电子,2001-03-29
600363.SH,2022-04-29,电子,2001-03-29
600363.SH,2022-05-31,电子,2001-03-29
600363.SH,2022-06-30,电子,2001-03-29
600363.SH,2022-07-29,电子,2001-03-29
600363.SH,2022-08-31,电子,2001-03-29
600363.SH,2022-09-30,电子,2001-03-29
600363.SH,2022-10-31,电子,2001-03-29
600363.SH,2022-11-30,电子,2001-03-29
600363.SH,2022-12-30,电子,2001-03-29
600363.SH,2023-01-31,电子,2001-03-29
600366.SH,2019-06-28,有色金属,2000-10-30
600366.SH,2019-07-31,有色金属,2000-10-30
600366.SH,2019-08-30,有色金属,2000-10-30
600366.SH,2019-09-30,有色金属,2000-10-30
600366.SH,2019-10-31,有色金属,2000-10-30
600366.SH,2019-11-29,有色金属,2000-10-30
600366.SH,2019-12-31,有色金属,2000-10-30
600366.SH,2020-01-23,有色金属,2000-10-30
600366.SH,2020-02-28,有色金属,2000-10-30
600366.SH,2020-03-31,有色金属,2000-10-30
600366.SH,2020-04-30,有色金属,2000-10-30
600366.SH,2020-05-29,有色金属,2000-10-30
600366.SH,2020-06-30,有色金属,2000-10-30
600366.SH,2020-07-31,有色金属,2000-10-30
600366.SH,2020-08-31,有色金属,2000-10-30
600366.SH,2020-09-30,有色金属,2000-10-30
600366.SH,2020-10-30,有色金属,2000-10-30
600366.SH,2020-11-30,有色金属,2000-10-30
600366.SH,2020-12-31,有色金属,2000-10-30
600366.SH,2021-01-29,有色金属,2000-10-30
600366.SH,2021-02-26,有色金属,2000-10-30
600366.SH,2021-03-31,有色金属,2000-10-30
600366.SH,2021-04-30,有色金属,2000-10-30
600366.SH,2021-05-31,有色金属,2000-10-30
600366.SH,2021-06-30,有色金属,2000-10-30
600366.SH,2021-07-30,有色金属,2000-10-30
600366.SH,2021-08-31,有色金属,2000-10-30
600366.SH,2021-09-30,有色金属,2000-10-30
600366.SH,2021-10-29,有色金属,2000-10-30
600366.SH,2021-11-30,有色金属,2000-10-30
600366.SH,2021-12-31,有色金属,2000-10-30
600366.SH,2022-01-28,有色金属,2000-10-30
600366.SH,2022-02-28,有色金属,2000-10-30
600366.SH,2022-03-31,有色金属,2000-10-30
600366.SH,2022-04-29,有色金属,2000-10-30
600366.SH,2022-05-31,有色金属,2000-10-30
600366.SH,2022-06-30,有色金属,2000-10-30
600366.SH,2022-07-29,有色金属,2000-10-30
600366.SH,2022-08-31,有色金属,2000-10-30
600366.SH,2022-09-30,有色金属,2000-10-30
600366.SH,2022-10-31,有色金属,2000-10-30
600366.SH,2022-11-30,有色金属,2000-10-30
600366.SH,2022-12-30,有色金属,2000-10-30
600366.SH,2023-01-31,有色金属,2000-10-30
600367.SH,2015-05-29,基础化工,2001-03-20
600367.SH,2015-06-30,基础化工,2001-03-20
600367.SH,2015-07-31,基础化工,2001-03-20
600367.SH,2015-08-31,基础化工,2001-03-20
600367.SH,2015-09-30,基础化工,2001-03-20
600367.SH,2015-10-30,基础化工,2001-03-20
600367.SH,2015-11-30,基础化工,2001-03-20
600367.SH,2015-12-31,基础化工,2001-03-20
600367.SH,2016-01-29,基础化工,2001-03-20
600367.SH,2016-02-29,基础化工,2001-03-20
600367.SH,2016-03-31,基础化工,2001-03-20
600367.SH,2016-04-29,基础化工,2001-03-20
600367.SH,2016-05-31,基础化工,2001-03-20
600368.SH,2015-05-29,交通运输,2000-12-21
600368.SH,2015-06-30,交通运输,2000-12-21
600368.SH,2015-07-31,交通运输,2000-12-21
600368.SH,2015-08-31,交通运输,2000-12-21
600368.SH,2015-09-30,交通运输,2000-12-21
600368.SH,2015-10-30,交通运输,2000-12-21
600368.SH,2015-11-30,交通运输,2000-12-21
600368.SH,2015-12-31,交通运输,2000-12-21
600368.SH,2016-01-29,交通运输,2000-12-21
600368.SH,2016-02-29,交通运输,2000-12-21
600368.SH,2016-03-31,交通运输,2000-12-21
600368.SH,2016-04-29,交通运输,2000-12-21
600368.SH,2016-05-31,交通运输,2000-12-21
600370.SH,2022-12-30,基础化工,2003-03-06
600370.SH,2023-01-31,基础化工,2003-03-06
600371.SH,2015-05-29,农林牧渔,2002-09-16
600371.SH,2015-06-30,农林牧渔,2002-09-16
600371.SH,2015-07-31,农林牧渔,2002-09-16
600371.SH,2015-08-31,农林牧渔,2002-09-16
600371.SH,2015-09-30,农林牧渔,2002-09-16
600371.SH,2015-10-30,农林牧渔,2002-09-16
600371.SH,2015-11-30,农林牧渔,2002-09-16
600371.SH,2015-12-31,农林牧渔,2002-09-16
600371.SH,2016-01-29,农林牧渔,2002-09-16
600371.SH,2016-02-29,农林牧渔,2002-09-16
600371.SH,2016-03-31,农林牧渔,2002-09-16
600371.SH,2016-04-29,农林牧渔,2002-09-16
600371.SH,2016-05-31,农林牧渔,2002-09-16
600371.SH,2016-06-30,农林牧渔,2002-09-16
600371.SH,2016-07-29,农林牧渔,2002-09-16
600371.SH,2016-08-31,农林牧渔,2002-09-16
600371.SH,2016-09-30,农林牧渔,2002-09-16
600371.SH,2016-10-31,农林牧渔,2002-09-16
600371.SH,2016-11-30,农林牧渔,2002-09-16
600375.SH,2015-05-29,汽车,2003-04-01
600375.SH,2015-06-30,汽车,2003-04-01
600375.SH,2015-07-31,汽车,2003-04-01
600375.SH,2015-08-31,汽车,2003-04-01
600375.SH,2015-09-30,汽车,2003-04-01
600375.SH,2015-10-30,汽车,2003-04-01
600375.SH,2015-11-30,汽车,2003-04-01
600378.SH,2015-05-29,基础化工,2001-01-11
600378.SH,2019-12-31,基础化工,2001-01-11
600378.SH,2020-01-23,基础化工,2001-01-11
600378.SH,2020-02-28,基础化工,2001-01-11
600378.SH,2020-03-31,基础化工,2001-01-11
600378.SH,2020-04-30,基础化工,2001-01-11
600378.SH,2020-05-29,基础化工,2001-01-11
600378.SH,2020-06-30,基础化工,2001-01-11
600378.SH,2020-07-31,基础化工,2001-01-11
600378.SH,2020-08-31,基础化工,2001-01-11
600378.SH,2020-09-30,基础化工,2001-01-11
600378.SH,2020-10-30,基础化工,2001-01-11
600378.SH,2020-11-30,基础化工,2001-01-11
600378.SH,2020-12-31,基础化工,2001-01-11
600378.SH,2021-01-29,基础化工,2001-01-11
600378.SH,2021-02-26,基础化工,2001-01-11
600378.SH,2021-03-31,基础化工,2001-01-11
600378.SH,2021-04-30,基础化工,2001-01-11
600378.SH,2021-05-31,基础化工,2001-01-11
600378.SH,2021-06-30,基础化工,2001-01-11
600378.SH,2021-07-30,基础化工,2001-01-11
600378.SH,2021-08-31,基础化工,2001-01-11
600378.SH,2021-09-30,基础化工,2001-01-11
600378.SH,2021-10-29,基础化工,2001-01-11
600378.SH,2021-11-30,基础化工,2001-01-11
600378.SH,2021-12-31,基础化工,2001-01-11
600378.SH,2022-01-28,基础化工,2001-01-11
600378.SH,2022-02-28,基础化工,2001-01-11
600378.SH,2022-03-31,基础化工,2001-01-11
600378.SH,2022-04-29,基础化工,2001-01-11
600378.SH,2022-05-31,基础化工,2001-01-11
600378.SH,2022-06-30,基础化工,2001-01-11
600378.SH,2022-07-29,基础化工,2001-01-11
600378.SH,2022-08-31,基础化工,2001-01-11
600378.SH,2022-09-30,基础化工,2001-01-11
600378.SH,2022-10-31,基础化工,2001-01-11
600378.SH,2022-11-30,基础化工,2001-01-11
600381.SH,2015-12-31,食品饮料,2001-05-08
600381.SH,2016-01-29,食品饮料,2001-05-08
600381.SH,2016-02-29,食品饮料,2001-05-08
600381.SH,2016-03-31,食品饮料,2001-05-08
600381.SH,2016-04-29,食品饮料,2001-05-08
600381.SH,2016-05-31,食品饮料,2001-05-08
600381.SH,2016-06-30,食品饮料,2001-05-08
600381.SH,2016-07-29,食品饮料,2001-05-08
600381.SH,2016-08-31,食品饮料,2001-05-08
600381.SH,2016-09-30,食品饮料,2001-05-08
600381.SH,2016-10-31,食品饮料,2001-05-08
600381.SH,2016-11-30,食品饮料,2001-05-08
600381.SH,2017-06-30,食品饮料,2001-05-08
600381.SH,2017-07-31,食品饮料,2001-05-08
600381.SH,2017-08-31,食品饮料,2001-05-08
600381.SH,2017-09-29,食品饮料,2001-05-08
600381.SH,2017-10-31,食品饮料,2001-05-08
600381.SH,2017-11-30,食品饮料,2001-05-08
600381.SH,2017-12-29,食品饮料,2001-05-08
600381.SH,2018-01-31,食品饮料,2001-05-08
600381.SH,2018-02-28,食品饮料,2001-05-08
600381.SH,2018-03-30,食品饮料,2001-05-08
600381.SH,2018-04-27,食品饮料,2001-05-08
600381.SH,2018-05-31,食品饮料,2001-05-08
600381.SH,2018-06-29,食品饮料,2001-05-08
600381.SH,2018-07-31,食品饮料,2001-05-08
600381.SH,2018-08-31,食品饮料,2001-05-08
600381.SH,2018-09-28,食品饮料,2001-05-08
600381.SH,2018-10-31,食品饮料,2001-05-08
600381.SH,2018-11-30,食品饮料,2001-05-08
600381.SH,2018-12-28,食品饮料,2001-05-08
600381.SH,2019-01-31,食品饮料,2001-05-08
600381.SH,2019-02-28,食品饮料,2001-05-08
600381.SH,2019-03-29,食品饮料,2001-05-08
600381.SH,2019-04-30,食品饮料,2001-05-08
600381.SH,2019-05-31,食品饮料,2001-05-08
600381.SH,2019-06-28,食品饮料,2001-05-08
600381.SH,2019-07-31,食品饮料,2001-05-08
600381.SH,2019-08-30,食品饮料,2001-05-08
600381.SH,2019-09-30,食品饮料,2001-05-08
600381.SH,2019-10-31,食品饮料,2001-05-08
600381.SH,2019-11-29,食品饮料,2001-05-08
600382.SH,2015-05-29,钢铁,2001-01-18
600382.SH,2015-06-30,钢铁,2001-01-18
600382.SH,2015-07-31,钢铁,2001-01-18
600382.SH,2015-08-31,钢铁,2001-01-18
600382.SH,2015-09-30,钢铁,2001-01-18
600382.SH,2015-10-30,钢铁,2001-01-18
600382.SH,2015-11-30,钢铁,2001-01-18
600382.SH,2015-12-31,钢铁,2001-01-18
600382.SH,2016-01-29,钢铁,2001-01-18
600382.SH,2016-02-29,钢铁,2001-01-18
600382.SH,2016-03-31,钢铁,2001-01-18
600382.SH,2016-04-29,钢铁,2001-01-18
600382.SH,2016-05-31,钢铁,2001-01-18
600382.SH,2016-06-30,钢铁,2001-01-18
600382.SH,2016-07-29,钢铁,2001-01-18
600382.SH,2016-08-31,钢铁,2001-01-18
600382.SH,2016-09-30,钢铁,2001-01-18
600382.SH,2016-10-31,钢铁,2001-01-18
600382.SH,2016-11-30,钢铁,2001-01-18
600382.SH,2016-12-30,钢铁,2001-01-18
600382.SH,2017-01-26,钢铁,2001-01-18
600382.SH,2017-02-28,钢铁,2001-01-18
600382.SH,2017-03-31,钢铁,2001-01-18
600382.SH,2017-04-28,钢铁,2001-01-18
600382.SH,2017-05-31,钢铁,2001-01-18
600382.SH,2017-06-30,钢铁,2001-01-18
600382.SH,2017-07-31,钢铁,2001-01-18
600382.SH,2017-08-31,钢铁,2001-01-18
600382.SH,2017-09-29,钢铁,2001-01-18
600382.SH,2017-10-31,钢铁,2001-01-18
600382.SH,2017-11-30,钢铁,2001-01-18
600382.SH,2017-12-29,钢铁,2001-01-18
600382.SH,2018-01-31,钢铁,2001-01-18
600382.SH,2018-02-28,钢铁,2001-01-18
600382.SH,2018-03-30,钢铁,2001-01-18
600382.SH,2018-04-27,钢铁,2001-01-18
600382.SH,2018-05-31,钢铁,2001-01-18
600382.SH,2018-06-29,钢铁,2001-01-18
600382.SH,2018-07-31,钢铁,2001-01-18
600382.SH,2018-08-31,钢铁,2001-01-18
600382.SH,2018-09-28,钢铁,2001-01-18
600382.SH,2018-10-31,钢铁,2001-01-18
600382.SH,2018-11-30,钢铁,2001-01-18
600382.SH,2018-12-28,钢铁,2001-01-18
600382.SH,2019-01-31,钢铁,2001-01-18
600382.SH,2019-02-28,钢铁,2001-01-18
600382.SH,2019-03-29,钢铁,2001-01-18
600382.SH,2019-04-30,钢铁,2001-01-18
600382.SH,2019-05-31,钢铁,2001-01-18
600382.SH,2019-06-28,钢铁,2001-01-18
600382.SH,2019-07-31,钢铁,2001-01-18
600382.SH,2019-08-30,钢铁,2001-01-18
600382.SH,2019-09-30,钢铁,2001-01-18
600382.SH,2019-10-31,钢铁,2001-01-18
600382.SH,2019-11-29,钢铁,2001-01-18
600382.SH,2019-12-31,钢铁,2001-01-18
600382.SH,2020-01-23,钢铁,2001-01-18
600382.SH,2020-02-28,钢铁,2001-01-18
600382.SH,2020-03-31,钢铁,2001-01-18
600382.SH,2020-04-30,钢铁,2001-01-18
600382.SH,2020-05-29,钢铁,2001-01-18
600386.SH,2015-05-29,汽车,2001-02-16
600386.SH,2015-06-30,汽车,2001-02-16
600386.SH,2015-07-31,汽车,2001-02-16
600386.SH,2015-08-31,汽车,2001-02-16
600386.SH,2015-09-30,汽车,2001-02-16
600386.SH,2015-10-30,汽车,2001-02-16
600386.SH,2015-11-30,汽车,2001-02-16
600386.SH,2015-12-31,汽车,2001-02-16
600386.SH,2016-01-29,汽车,2001-02-16
600386.SH,2016-02-29,汽车,2001-02-16
600386.SH,2016-03-31,汽车,2001-02-16
600386.SH,2016-04-29,汽车,2001-02-16
600386.SH,2016-05-31,汽车,2001-02-16
600386.SH,2016-06-30,汽车,2001-02-16
600386.SH,2016-07-29,汽车,2001-02-16
600386.SH,2016-08-31,汽车,2001-02-16
600386.SH,2016-09-30,汽车,2001-02-16
600386.SH,2016-10-31,汽车,2001-02-16
600386.SH,2016-11-30,汽车,2001-02-16
600386.SH,2016-12-30,汽车,2001-02-16
600386.SH,2017-01-26,汽车,2001-02-16
600386.SH,2017-02-28,汽车,2001-02-16
600386.SH,2017-03-31,汽车,2001-02-16
600386.SH,2017-04-28,汽车,2001-02-16
600386.SH,2017-05-31,汽车,2001-02-16
600386.SH,2017-06-30,汽车,2001-02-16
600386.SH,2017-07-31,汽车,2001-02-16
600386.SH,2017-08-31,汽车,2001-02-16
600386.SH,2017-09-29,汽车,2001-02-16
600386.SH,2017-10-31,汽车,2001-02-16
600386.SH,2017-11-30,汽车,2001-02-16
600386.SH,2017-12-29,汽车,2001-02-16
600386.SH,2018-01-31,汽车,2001-02-16
600386.SH,2018-02-28,汽车,2001-02-16
600386.SH,2018-03-30,汽车,2001-02-16
600386.SH,2018-04-27,汽车,2001-02-16
600386.SH,2018-05-31,汽车,2001-02-16
600386.SH,2018-06-29,汽车,2001-02-16
600386.SH,2018-07-31,汽车,2001-02-16
600386.SH,2018-08-31,汽车,2001-02-16
600386.SH,2018-09-28,汽车,2001-02-16
600386.SH,2018-10-31,汽车,2001-02-16
600386.SH,2018-11-30,汽车,2001-02-16
600388.SH,2015-05-29,环保,2000-12-29
600388.SH,2015-06-30,环保,2000-12-29
600388.SH,2015-07-31,环保,2000-12-29
600388.SH,2015-08-31,环保,2000-12-29
600388.SH,2015-09-30,环保,2000-12-29
600388.SH,2015-10-30,环保,2000-12-29
600388.SH,2015-11-30,环保,2000-12-29
600389.SH,2019-06-28,基础化工,2001-01-10
600389.SH,2019-07-31,基础化工,2001-01-10
600389.SH,2019-08-30,基础化工,2001-01-10
600389.SH,2019-09-30,基础化工,2001-01-10
600389.SH,2019-10-31,基础化工,2001-01-10
600389.SH,2019-11-29,基础化工,2001-01-10
600389.SH,2019-12-31,基础化工,2001-01-10
600389.SH,2020-01-23,基础化工,2001-01-10
600389.SH,2020-02-28,基础化工,2001-01-10
600389.SH,2020-03-31,基础化工,2001-01-10
600389.SH,2020-04-30,基础化工,2001-01-10
600389.SH,2020-05-29,基础化工,2001-01-10
600389.SH,2020-06-30,基础化工,2001-01-10
600389.SH,2020-07-31,基础化工,2001-01-10
600389.SH,2020-08-31,基础化工,2001-01-10
600389.SH,2020-09-30,基础化工,2001-01-10
600389.SH,2020-10-30,基础化工,2001-01-10
600389.SH,2020-11-30,基础化工,2001-01-10
600389.SH,2020-12-31,基础化工,2001-01-10
600389.SH,2021-01-29,基础化工,2001-01-10
600389.SH,2021-02-26,基础化工,2001-01-10
600389.SH,2021-03-31,基础化工,2001-01-10
600389.SH,2021-04-30,基础化工,2001-01-10
600389.SH,2021-05-31,基础化工,2001-01-10
600389.SH,2021-06-30,基础化工,2001-01-10
600389.SH,2021-07-30,基础化工,2001-01-10
600389.SH,2021-08-31,基础化工,2001-01-10
600389.SH,2021-09-30,基础化工,2001-01-10
600389.SH,2021-10-29,基础化工,2001-01-10
600389.SH,2021-11-30,基础化工,2001-01-10
600389.SH,2021-12-31,基础化工,2001-01-10
600389.SH,2022-01-28,基础化工,2001-01-10
600389.SH,2022-02-28,基础化工,2001-01-10
600389.SH,2022-03-31,基础化工,2001-01-10
600389.SH,2022-04-29,基础化工,2001-01-10
600389.SH,2022-05-31,基础化工,2001-01-10
600389.SH,2022-06-30,基础化工,2001-01-10
600389.SH,2022-07-29,基础化工,2001-01-10
600389.SH,2022-08-31,基础化工,2001-01-10
600389.SH,2022-09-30,基础化工,2001-01-10
600389.SH,2022-10-31,基础化工,2001-01-10
600389.SH,2022-11-30,基础化工,2001-01-10
600389.SH,2022-12-30,基础化工,2001-01-10
600389.SH,2023-01-31,基础化工,2001-01-10
600390.SH,2015-05-29,非银金融,2001-01-15
600390.SH,2015-06-30,非银金融,2001-01-15
600390.SH,2015-07-31,非银金融,2001-01-15
600390.SH,2015-08-31,非银金融,2001-01-15
600390.SH,2015-09-30,非银金融,2001-01-15
600390.SH,2015-10-30,非银金融,2001-01-15
600390.SH,2015-11-30,非银金融,2001-01-15
600391.SH,2015-05-29,国防军工,2001-12-12
600391.SH,2015-06-30,国防军工,2001-12-12
600391.SH,2015-07-31,国防军工,2001-12-12
600391.SH,2015-08-31,国防军工,2001-12-12
600391.SH,2015-09-30,国防军工,2001-12-12
600391.SH,2015-10-30,国防军工,2001-12-12
600391.SH,2015-11-30,国防军工,2001-12-12
600391.SH,2015-12-31,国防军工,2001-12-12
600391.SH,2016-01-29,国防军工,2001-12-12
600391.SH,2016-02-29,国防军工,2001-12-12
600391.SH,2016-03-31,国防军工,2001-12-12
600391.SH,2016-04-29,国防军工,2001-12-12
600391.SH,2016-05-31,国防军工,2001-12-12
600391.SH,2016-06-30,国防军工,2001-12-12
600391.SH,2016-07-29,国防军工,2001-12-12
600391.SH,2016-08-31,国防军工,2001-12-12
600391.SH,2016-09-30,国防军工,2001-12-12
600391.SH,2016-10-31,国防军工,2001-12-12
600391.SH,2016-11-30,国防军工,2001-12-12
600391.SH,2016-12-30,国防军工,2001-12-12
600391.SH,2017-01-26,国防军工,2001-12-12
600391.SH,2017-02-28,国防军工,2001-12-12
600391.SH,2017-03-31,国防军工,2001-12-12
600391.SH,2017-04-28,国防军工,2001-12-12
600391.SH,2017-05-31,国防军工,2001-12-12
600391.SH,2017-06-30,国防军工,2001-12-12
600391.SH,2017-07-31,国防军工,2001-12-12
600391.SH,2017-08-31,国防军工,2001-12-12
600391.SH,2017-09-29,国防军工,2001-12-12
600391.SH,2017-10-31,国防军工,2001-12-12
600391.SH,2017-11-30,国防军工,2001-12-12
600391.SH,2017-12-29,国防军工,2001-12-12
600391.SH,2018-01-31,国防军工,2001-12-12
600391.SH,2018-02-28,国防军工,2001-12-12
600391.SH,2018-03-30,国防军工,2001-12-12
600391.SH,2018-04-27,国防军工,2001-12-12
600391.SH,2018-05-31,国防军工,2001-12-12
600391.SH,2018-06-29,国防军工,2001-12-12
600391.SH,2018-07-31,国防军工,2001-12-12
600391.SH,2018-08-31,国防军工,2001-12-12
600391.SH,2018-09-28,国防军工,2001-12-12
600391.SH,2018-10-31,国防军工,2001-12-12
600391.SH,2018-11-30,国防军工,2001-12-12
600391.SH,2018-12-28,国防军工,2001-12-12
600391.SH,2019-01-31,国防军工,2001-12-12
600391.SH,2019-02-28,国防军工,2001-12-12
600391.SH,2019-03-29,国防军工,2001-12-12
600391.SH,2019-04-30,国防军工,2001-12-12
600391.SH,2019-05-31,国防军工,2001-12-12
600391.SH,2019-06-28,国防军工,2001-12-12
600391.SH,2019-07-31,国防军工,2001-12-12
600391.SH,2019-08-30,国防军工,2001-12-12
600391.SH,2019-09-30,国防军工,2001-12-12
600391.SH,2019-10-31,国防军工,2001-12-12
600391.SH,2019-11-29,国防军工,2001-12-12
600391.SH,2019-12-31,国防军工,2001-12-12
600391.SH,2020-01-23,国防军工,2001-12-12
600391.SH,2020-02-28,国防军工,2001-12-12
600391.SH,2020-03-31,国防军工,2001-12-12
600391.SH,2020-04-30,国防军工,2001-12-12
600391.SH,2020-05-29,国防军工,2001-12-12
600391.SH,2020-06-30,国防军工,2001-12-12
600391.SH,2020-07-31,国防军工,2001-12-12
600391.SH,2020-08-31,国防军工,2001-12-12
600391.SH,2020-09-30,国防军工,2001-12-12
600391.SH,2020-10-30,国防军工,2001-12-12
600391.SH,2020-11-30,国防军工,2001-12-12
600391.SH,2020-12-31,国防军工,2001-12-12
600391.SH,2021-01-29,国防军工,2001-12-12
600391.SH,2021-02-26,国防军工,2001-12-12
600391.SH,2021-03-31,国防军工,2001-12-12
600391.SH,2021-04-30,国防军工,2001-12-12
600391.SH,2021-05-31,国防军工,2001-12-12
600391.SH,2021-06-30,国防军工,2001-12-12
600391.SH,2021-07-30,国防军工,2001-12-12
600391.SH,2021-08-31,国防军工,2001-12-12
600391.SH,2021-09-30,国防军工,2001-12-12
600391.SH,2021-10-29,国防军工,2001-12-12
600391.SH,2021-11-30,国防军工,2001-12-12
600391.SH,2021-12-31,国防军工,2001-12-12
600391.SH,2022-01-28,国防军工,2001-12-12
600391.SH,2022-02-28,国防军工,2001-12-12
600391.SH,2022-03-31,国防军工,2001-12-12
600391.SH,2022-04-29,国防军工,2001-12-12
600391.SH,2022-05-31,国防军工,2001-12-12
600391.SH,2022-06-30,国防军工,2001-12-12
600391.SH,2022-07-29,国防军工,2001-12-12
600391.SH,2022-08-31,国防军工,2001-12-12
600391.SH,2022-09-30,国防军工,2001-12-12
600391.SH,2022-10-31,国防军工,2001-12-12
600391.SH,2022-11-30,国防军工,2001-12-12
600391.SH,2022-12-30,国防军工,2001-12-12
600391.SH,2023-01-31,国防军工,2001-12-12
600395.SH,2020-12-31,煤炭,2001-05-31
600395.SH,2021-01-29,煤炭,2001-05-31
600395.SH,2021-02-26,煤炭,2001-05-31
600395.SH,2021-03-31,煤炭,2001-05-31
600395.SH,2021-04-30,煤炭,2001-05-31
600395.SH,2021-05-31,煤炭,2001-05-31
600395.SH,2021-06-30,煤炭,2001-05-31
600395.SH,2021-07-30,煤炭,2001-05-31
600395.SH,2021-08-31,煤炭,2001-05-31
600395.SH,2021-09-30,煤炭,2001-05-31
600395.SH,2021-10-29,煤炭,2001-05-31
600395.SH,2021-11-30,煤炭,2001-05-31
600395.SH,2021-12-31,煤炭,2001-05-31
600395.SH,2022-01-28,煤炭,2001-05-31
600395.SH,2022-02-28,煤炭,2001-05-31
600395.SH,2022-03-31,煤炭,2001-05-31
600395.SH,2022-04-29,煤炭,2001-05-31
600395.SH,2022-05-31,煤炭,2001-05-31
600395.SH,2022-06-30,煤炭,2001-05-31
600395.SH,2022-07-29,煤炭,2001-05-31
600395.SH,2022-08-31,煤炭,2001-05-31
600395.SH,2022-09-30,煤炭,2001-05-31
